synonyms	ec_number	recommended_name
ordered locus name	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
SSADH-II	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
succinic semialdehyde dehydrogenase	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
SSADH	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
gene name	1.2.1.79	succinate-semialdehyde dehydrogenase (NADP+)
dehydrogenase, betaine aldehyde	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde oxidase	1.2.1.8	betaine-aldehyde dehydrogenase
former name	1.2.1.8	betaine-aldehyde dehydrogenase
BetB	1.2.1.8	betaine-aldehyde dehydrogenase
ALDH10	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde:NAD+ oxidoreductase	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde:NAD(P)+ oxidoreductase	1.2.1.8	betaine-aldehyde dehydrogenase
PaBADH	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde: NAD(P)+ oxidoreductase	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde dehydrogenase	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde dehydrogenase 1	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde dehydrogenase 2	1.2.1.8	betaine-aldehyde dehydrogenase
aldehyde dehydrogenase	1.2.1.8	betaine-aldehyde dehydrogenase
betaine-aldehyde dehydrogenase	1.2.1.8	betaine-aldehyde dehydrogenase
YdcW	1.2.1.8	betaine-aldehyde dehydrogenase
Zoysia betaine aldehyde dehydrogenase 1	1.2.1.8	betaine-aldehyde dehydrogenase
ZBD1	1.2.1.8	betaine-aldehyde dehydrogenase
JcBD1	1.2.1.8	betaine-aldehyde dehydrogenase
OsBADH1	1.2.1.8	betaine-aldehyde dehydrogenase
OsALDH10-1	1.2.1.8	betaine-aldehyde dehydrogenase
OsBADH2	1.2.1.8	betaine-aldehyde dehydrogenase
OsALDH10-2	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde dehydrogenase, chloroplastic	1.2.1.8	betaine-aldehyde dehydrogenase
ALD10	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde dehydrogenase 1, chloroplastic	1.2.1.8	betaine-aldehyde dehydrogenase
gene name	1.2.1.8	betaine-aldehyde dehydrogenase
gene name	1.2.1.8	betaine-aldehyde dehydrogenase
recessive allele, truncated form, with a 7-bpdeletion in exon 2 (82 residues)	1.2.1.8	betaine-aldehyde dehydrogenase
recessive allele, truncated form (251 amino acidpolypeptide)	1.2.1.8	betaine-aldehyde dehydrogenase
LcBADH	1.2.1.8	betaine-aldehyde dehydrogenase
SACOL2628	1.2.1.8	betaine-aldehyde dehydrogenase
betaine aldehyde: NAD+ oxidoreductase	1.2.1.8	betaine-aldehyde dehydrogenase
pkBADH	1.2.1.8	betaine-aldehyde dehydrogenase
isozyme	1.2.1.8	betaine-aldehyde dehydrogenase
isozyme	1.2.1.8	betaine-aldehyde dehydrogenase
CpFAS1-R	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
CpFAS1 acyl reductase	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
AtFAR6	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
fatty aldehyde-generating acyl-ACP reductase	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
AAR	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
acyl-ACP reductase	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
acyl-acyl carrier protein reductase	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
gene name	1.2.1.80	long-chain acyl-[acyl-carrier-protein] reductase
SauS	1.2.1.81	sulfoacetaldehyde dehydrogenase (acylating)
YLO-1	1.2.1.82	beta-apo-4'-carotenal oxygenase
gene name	1.2.1.82	beta-apo-4'-carotenal oxygenase
gene name	1.2.1.83	3-succinoylsemialdehyde-pyridine dehydrogenase
SapD	1.2.1.83	3-succinoylsemialdehyde-pyridine dehydrogenase
fatty acyl-CoA:NADPH oxidoreductase (long chain alcohol forming)	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
intestinal acyl-CoA reductase	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
gene name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
gene name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
gene name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
UniProt	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
gene name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
Waterproof	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
gene name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
locus name	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
fatty acyl-CoA reductase 1	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
peroxisomal fatty acyl-CoA reductase 1	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR1	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
fatty acyl-Coenzyme A reductase	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR2	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
male sterility domain-containing protein 1	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
fatty acyl-CoA reductase 3	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR3	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
CER4	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
alcohol-forming fatty acyl-CoA reductase	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
fatty acyl-CoA reductase	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR4	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
FAR5	1.2.1.84	alcohol-forming fatty acyl-CoA reductase
5C-2HMS dehydrogenase	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
gene name	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
2-hydroxymuconic semialdehyde dehydrogenase	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
NAD+-dependent 2-hydroxy-muconic 6-semialdehyde dehydrogenase	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
gene name	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
HMS dehydrogenase	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
2-hydroxymuconate semialdehyde dehydrogenase	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
gene name	1.2.1.85	2-hydroxymuconate-6-semialdehyde dehydrogenase
GADH	1.2.1.86	geranial dehydrogenase
gene name	1.2.1.86	geranial dehydrogenase
NAD+-dependent citral dehydrogenase	1.2.1.86	geranial dehydrogenase
coenzyme A-acylating aldehyde dehydrogenase	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
CoA-acylating aldehyde dehydrogenase	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
gene name	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
cf. EC 1.2.1.57	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
BphJ	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
TTHB247	1.2.1.87	propanal dehydrogenase (CoA-propanoylating)
dehydrogenase, 1-pyrroline-5-carboxylate	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
1-pyrroline dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
pyrroline-5-carboxylate dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
pyrroline-5-carboxylic acid dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
L-pyrroline-5-carboxylate-NAD+ oxidoreductase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5C-DH	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
two isoforms: short form andlong form	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5C synthase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
OsALDH12	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5CD	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
Aldh4a1	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
former name	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
delta1-pyrroline-5-carboxylate synthetase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
OsALDH18-2	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
bifunctional enzyme: proline dehydrogenase/L-glutamategamma-semialdehyde dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
bifunctional enzyme: prolinedehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
gene name	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5CDH	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
Put2	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
gene name	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5CDH1	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
PDH	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
LRRP Ba1-651	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
P5C dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
DELTA1-pyrroline-5-carboxylate dehydrogenase	1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase
AldA	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
gene name	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
ALDH	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
gene name	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
glyceraldehyde dehydrogenase	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
TaAlDH	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
GADH	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
locus name	1.2.1.89	D-glyceraldehyde dehydrogenase (NADP+)
triose phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde 3-phosphate dehydrogenase (NADP)	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP-glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP-glyceraldehyde phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
dehydrogenase, glyceraldehyde phosphate (nicotinamide adeninedinucleotide phosphate)	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde phosphate dehydrogenase (NADP)	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde-3-phosphate:NADP reductase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
Glyceraldehyde-3-phosphate dehydrogenase [NADP+]	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
Non-phosphorylating glyceraldehyde 3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
Triosephosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
apo-glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
apo-GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde-3-phosphate dehydrogenase(NADP+)	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylating NADP+-dependent glyceraldehyde-3-phosphatedehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non phosphorylating glyceraldehyde-3-phosphatedehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
GAPDHN	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylating NADP-dependent glyceraldehyde-3-phosphatedehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylating glyceraldehyde-3-phosphate dehydrogenase GAPN	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
nonphosphorylating NADP-dependent glyceraldehyde-3-phosphatedehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde 3-phosphate:NADP+ reductase,non-phosphorylating	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
nonphosphorylating glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde 3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
E268A-GAPN	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylating GAP dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP-dependent nonphosphorylating glyceraldehyde-3-phosphatedehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
GAPDH (A4)	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADPH-glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADPH-dependent GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
locus name	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
GAP dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
OsALDH11	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP+-GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP+-dependent glyceraldehyde 3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NADP+-dependent GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
gene name	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NP-Ga3PDHase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylatingglyceraldehyde-3-phosphate dehydrogenase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
St-GAPN	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
locus name	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
NP-GAPDH	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
non-phosphorylating NADP+-dependent Ga3PDHase	1.2.1.9	glyceraldehyde-3-phosphate dehydrogenase (NADP+)
GAPN	1.2.1.90	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]
non-phosphorylating glyceraldehyde-3-phosphate dehydrogenase	1.2.1.90	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]
NAD+-dependent glyceraldehyde-3-phosphate dehydrogenase	1.2.1.90	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]
nonphosphorylating NAD+-dependent GAPN	1.2.1.90	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]
NAD+-dependent non-phosphorylating glyceraldehyde-3-phosphatedehydrogenase	1.2.1.90	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+]
domain showing 3-oxo-5,6-dehydrosuberyl-CoAsemialdehyde dehydrogenase activity	1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
PacL	1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
bifunctional fusion proteom	1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
gene name	1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
AHG dehydrogenase	1.2.1.92	3,6-anhydro-alpha-L-galactose dehydrogenase
VejAHGD	1.2.1.92	3,6-anhydro-alpha-L-galactose dehydrogenase
ALDH3	1.2.1.94	farnesal dehydrogenase
aldehyde dehydrogenase 3	1.2.1.94	farnesal dehydrogenase
gene name	1.2.1.94	farnesal dehydrogenase
farnesal dehydrogenase	1.2.1.94	farnesal dehydrogenase
farnesal dehydrogenase, NAD+	1.2.1.94	farnesal dehydrogenase
gene name	1.2.1.94	farnesal dehydrogenase
AaALDH3	1.2.1.94	farnesal dehydrogenase
NAD+-dependent class 3 ALDH	1.2.1.94	farnesal dehydrogenase
gene name	1.2.1.94	farnesal dehydrogenase
gene name	1.2.1.94	farnesal dehydrogenase
gene name	1.2.1.94	farnesal dehydrogenase
alpha-AAR	1.2.1.95	L-2-aminoadipate reductase
AAR	1.2.1.95	L-2-aminoadipate reductase
alpha-aminoadipate reductase	1.2.1.95	L-2-aminoadipate reductase
LYS2	1.2.1.95	L-2-aminoadipate reductase
Nps3	1.2.1.95	L-2-aminoadipate reductase
Lys1+	1.2.1.95	L-2-aminoadipate reductase
L-alpha-aminoadipic acid reductase	1.2.1.95	L-2-aminoadipate reductase
PHBZ	1.2.1.96	4-hydroxybenzaldehyde dehydrogenase (NADP+)
p-hydroxybenzaldehyde dehydrogenase	1.2.1.96	4-hydroxybenzaldehyde dehydrogenase (NADP+)
gene name	1.2.1.96	4-hydroxybenzaldehyde dehydrogenase (NADP+)
PHBDD	1.2.1.96	4-hydroxybenzaldehyde dehydrogenase (NADP+)
SLA dehydrogenase	1.2.1.97	3-sulfolactaldehyde dehydrogenase
gene name	1.2.1.98	2-hydroxy-2-methylpropanal dehydrogenase
hydroxyisobutyraldehyde dehydrogenase	1.2.1.98	2-hydroxy-2-methylpropanal dehydrogenase
gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase [NAD(P)+]	1.2.1.99	4-(gamma-glutamylamino)butanal dehydrogenase
NAD+-dependent gamma-glutamyl-gamma-aminobutyraldehydedehydrogenase	1.2.1.99	4-(gamma-glutamylamino)butanal dehydrogenase
gene name	1.2.1.99	4-(gamma-glutamylamino)butanal dehydrogenase
gene name	1.2.1.99	4-(gamma-glutamylamino)butanal dehydrogenase
gamma-Glu-gamma-aminobutyraldehyde dehydrogenase	1.2.1.99	4-(gamma-glutamylamino)butanal dehydrogenase
dehydrogenase, formate (cytochrome)	1.2.2.1	formate dehydrogenase (cytochrome)
formate dehydrogenase	1.2.2.1	formate dehydrogenase (cytochrome)
formate:cytochrome b1 oxidoreductase	1.2.2.1	formate dehydrogenase (cytochrome)
isozyme	1.2.2.1	formate dehydrogenase (cytochrome)
formate:phenazine methosulfate oxidoreductase	1.2.2.1	formate dehydrogenase (cytochrome)
respiratory formatedehydrogenases are redox enzymes that comprise three subunits: amolybdenum cofactor- and FeS cluster-containing catalytic subunit, anelectron-transferring ferredoxin, and a membrane-integral cytochrome b	1.2.2.1	formate dehydrogenase (cytochrome)
FdnG	1.2.2.1	formate dehydrogenase (cytochrome)
isozyme	1.2.2.1	formate dehydrogenase (cytochrome)
FdoG	1.2.2.1	formate dehydrogenase (cytochrome)
FDH	1.2.2.1	formate dehydrogenase (cytochrome)
Dehydrogenase, carbon monoxide	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
Carbon dioxide/carbon monoxide oxidoreductase	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
Carbon monoxide dehydrogenase	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
Carbon monoxide oxidoreductase	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
carbon-monoxide oxygenase (cytochrome b-561)	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
carbon monoxide, water:cytochrome b-561 oxidoreductase	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
chromaffin granule cytochrome b-561	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
lysosomal cytochrome b-561	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
duodenal cytochrome b-561	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
CO dehydrogenase	1.2.2.4	carbon-monoxide dehydrogenase (cytochrome b-561)
quinoline oxidase	1.2.3.1	aldehyde oxidase
retinene oxidase	1.2.3.1	aldehyde oxidase
AO4	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
Aao4	1.2.3.1	aldehyde oxidase
ALOD	1.2.3.1	aldehyde oxidase
AO	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
formate oxidase	1.2.3.1	aldehyde oxidase
FOD	1.2.3.1	aldehyde oxidase
AOR	1.2.3.1	aldehyde oxidase
AOX2	1.2.3.1	aldehyde oxidase
AOX4	1.2.3.1	aldehyde oxidase
Retinal oxidase	1.2.3.1	aldehyde oxidase
AHO2	1.2.3.1	aldehyde oxidase
aldehyde oxidase 3-like 1	1.2.3.1	aldehyde oxidase
AOH3	1.2.3.1	aldehyde oxidase
AOH2	1.2.3.1	aldehyde oxidase
gene name	1.2.3.1	aldehyde oxidase
AOH1	1.2.3.1	aldehyde oxidase
aldehyde oxidase 4	1.2.3.1	aldehyde oxidase
mAOX3	1.2.3.1	aldehyde oxidase
AOH	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
AOX	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
AlOx	1.2.3.1	aldehyde oxidase
aldehyde-oxygen oxidoreductase	1.2.3.1	aldehyde oxidase
aldehyde:oxygen oxidoreductase	1.2.3.1	aldehyde oxidase
AOX3	1.2.3.1	aldehyde oxidase
isoform	1.2.3.1	aldehyde oxidase
mouse liver aldehyde oxidase 3	1.2.3.1	aldehyde oxidase
antennae-specific aldehyde oxidase	1.2.3.1	aldehyde oxidase
AtraAOX2	1.2.3.1	aldehyde oxidase
formerly	1.2.3.14	abscisic-aldehyde oxidase
isozyme	1.2.3.14	abscisic-aldehyde oxidase
abscisic aldehyde oxidase	1.2.3.14	abscisic-aldehyde oxidase
isozyme	1.2.3.14	abscisic-aldehyde oxidase
AO-3	1.2.3.14	abscisic-aldehyde oxidase
AOd	1.2.3.14	abscisic-aldehyde oxidase
AOdelta	1.2.3.14	abscisic-aldehyde oxidase
abscisic aldehyde oxidase 3	1.2.3.14	abscisic-aldehyde oxidase
AAO	1.2.3.14	abscisic-aldehyde oxidase
ABA aldehyde oxidase	1.2.3.14	abscisic-aldehyde oxidase
ABA-specific aldehyde oxidase	1.2.3.14	abscisic-aldehyde oxidase
Arabidopsis aldehyde oxidase 3	1.2.3.14	abscisic-aldehyde oxidase
AAO1	1.2.3.14	abscisic-aldehyde oxidase
AO3	1.2.3.14	abscisic-aldehyde oxidase
gene name	1.2.3.15	(methyl)glyoxal oxidase
gene name	1.2.3.15	(methyl)glyoxal oxidase
GLOX	1.2.3.15	(methyl)glyoxal oxidase
GLX	1.2.3.15	(methyl)glyoxal oxidase
methylglyoxal oxidase	1.2.3.15	(methyl)glyoxal oxidase
pyruvic oxidase	1.2.3.3	pyruvate oxidase
PoxF	1.2.3.3	pyruvate oxidase
poxB	1.2.3.3	pyruvate oxidase
POX	1.2.3.3	pyruvate oxidase
pyruvate oxidase	1.2.3.3	pyruvate oxidase
pyruvate:oxygen-2-oxidoreductase (phosphorylating)	1.2.3.3	pyruvate oxidase
POX-2	1.2.3.3	pyruvate oxidase
PyrOx	1.2.3.3	pyruvate oxidase
acetyl phosphate-producing pyruvate oxidase	1.2.3.3	pyruvate oxidase
phosphate-dependent pyruvate oxidase	1.2.3.3	pyruvate oxidase
SpxB protein	1.2.3.3	pyruvate oxidase
SpxB	1.2.3.3	pyruvate oxidase
PyOD	1.2.3.3	pyruvate oxidase
aero-oxalo dehydrogenase	1.2.3.4	oxalate oxidase
oxalic acid oxidase	1.2.3.4	oxalate oxidase
Germin GF-2.8	1.2.3.4	oxalate oxidase
Germin GF-3.8	1.2.3.4	oxalate oxidase
isoform	1.2.3.4	oxalate oxidase
isoform	1.2.3.4	oxalate oxidase
isoform	1.2.3.4	oxalate oxidase
isoform	1.2.3.4	oxalate oxidase
G-isoform	1.2.3.4	oxalate oxidase
germin-like protein 2 has oxalate oxidase activity	1.2.3.4	oxalate oxidase
TaOxo1	1.2.3.4	oxalate oxidase
TaOxo2	1.2.3.4	oxalate oxidase
gl-OXO	1.2.3.4	oxalate oxidase
germin-like oxidase	1.2.3.4	oxalate oxidase
Germin	1.2.3.4	oxalate oxidase
OXO	1.2.3.4	oxalate oxidase
HvOxo1	1.2.3.4	oxalate oxidase
oxalate:oxygen oxidoreductase	1.2.3.4	oxalate oxidase
oxalate: O2 oxidoreductase	1.2.3.4	oxalate oxidase
oxalate oxidase	1.2.3.4	oxalate oxidase
OxOx	1.2.3.4	oxalate oxidase
pyruvate oxidase	1.2.3.6	pyruvate oxidase (CoA-acetylating)
SpxB	1.2.3.6	pyruvate oxidase (CoA-acetylating)
oxidase, indoleacetaldehyde	1.2.3.7	indole-3-acetaldehyde oxidase
indoleacetaldehyde oxidase	1.2.3.7	indole-3-acetaldehyde oxidase
IAAld oxidase	1.2.3.7	indole-3-acetaldehyde oxidase
AAO1	1.2.3.7	indole-3-acetaldehyde oxidase
AOgamma	1.2.3.7	indole-3-acetaldehyde oxidase
PO	1.2.3.8	pyridoxal oxidase
AOX1	1.2.3.8	pyridoxal oxidase
pyruvic dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
MtPDC	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
dehydrogenase, pyruvate	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvic acid dehydrogenase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
VEG220	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
Vegetative protein 220	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
subunit	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
subunit	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
alpha subunit of the pyruvate dehydrogenase complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate decarboxylase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
E1 component of the pyruvate dehydrogenase multienzyme complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
thiamine diphosphate-dependent 2-oxo acid decarboxylase	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
pyruvate:[dihydrolipoyllysine-residueacetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating,acceptor-acetylating)	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
PDCp	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
plastidial pyruvate dehydrogenase complex	1.2.4.1	pyruvate dehydrogenase (acetyl-transferring)
