Commentary	Ref	Literature(PubmedID)	Inhibitor	value
pH 8.0, 37°C	1011	17466980	ellagic acid	0.0263
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1011	20709174	quercetin	0.0277
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-(4-methoxybenzyl)-1H-[1,2,3]triazolo[4,5-g]-phthalazine-4,9-dione	0.0286
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-iso-butyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0298
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-iso-propyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0333
IC50: 0.036 mM	1011	12745084	ursolic acid	0.036
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-methyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.039
IC50: 0.043 mM	1011	12745084	corosolic acid	0.043
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-n-butyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0432
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	2-n-propyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0444
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-n-propyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.049
IC50: 0.049 mM	1011	12745084	3beta-corosolic acid	0.049
IC50 is 0.05 mM for inhibition of decatenation of kinetoplast DNA	1011	15680922	(4Z,7Z,10Z,13Z,16Z,19Z)-henicosa-4,7,10,13,16,19-hexaenoic acid	0.05
IC50: 0.05 mM	1011	11582546	etoposide	0.05
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1H-[1,2,3]triazolo[4,5,-g]phthalazine-4,9-dione	0.0528
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	2-iso-propyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0545
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	1-ethyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0556
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	2-methyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0556
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1011	20709174	etoposide	0.0589
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	2-ethyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0615
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	2-n-butyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0648
pH 8.0, 37°C	1011	16536579	resveratrol	0.0657
pH 8.0, 37°C	1011	17466980	coralyne	0.074
	1011	17194596	etoposide	0.0784
IC50: 0.08 mM	1011	12745084	betulinic acid	0.08
IC50: 0.081 mM	1011	12745084	oleanolic acid	0.081
IC50: 0.083 mM	1011	12745084	3alpha-corosolic acid	0.083
pH 8.0, 37°C	1011	17466980	quercetin	0.0889
IC50: 0.089 mM	1011	12745084	3alpha-corosolic acid	0.089
IC50: 0.092 mM	1011	12745084	maslinic acid	0.092
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1011	18321715	etoposide	0.0929
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1011	20709174	Ciprofloxacin	0.1695
IC50: 0.186 mM	1011	11582546	3-oxolanost-9(11)-ene-24S,25-diol	0.186
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1011	20709174	Ciprofloxacin	0.797
pH 7.9, 30°C	1011	16819200	hemsleyanol	1.0
pH 8.0, 37°C	1011	17466980	Pentamidine	1.426
pH 8.0, 37°C	1011	17466980	enoxacin	1.485
pH 8.0, 37°C	1011	17466980	Ciprofloxacin	1.999
in 50 mM Tris-HCl (pH 8.0)	1011	18593177	FEITPEKNPQ	2.4
pH 7.9, 30°C	1011	16819200	(3R,4R,4aS,5S,9bS,10S)-4-(3,5-dihydroxyphenyl)-3,5,10-tris(4-hydroxyphenyl)-3,4,4a,5,9b,10-hexahydro-11-oxabenzo[5,6]cyclohepta[1,2,3,4-jkl]-as-indacene-2,6,8-triol	3.0
pH 7.9, 30°C	1011	16819200	(1R,1'R,6S,6'S,7S,7'S,11bR,11b'R)-1,1',7,7'-tetrakis(4-hydroxyphenyl)-1,1',6,6',7,7',11b,11b'-octahydro-6,6'-bi-2-oxadibenzo[cd,h]azulene-4,4',8,8',10,10'-hexol	4.0
pH 7.9, 30°C	1011	16819200	alpha-viniferin-13-O-beta-glucopyranoside	4.0
in 50 mM Tris-HCl (pH 8.0)	1011	18593177	IETWNPNNKP	4.0
pH 7.9, 30°C	1011	16819200	(2R,2'S,3'S)-3'-(3,5-dihydroxyphenyl)-2,2'-bis(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,2',3,3'-tetrahydro-3,4'-bi-1-benzofuran-6,6'-diol	5.0
pH 7.9, 30°C	1011	16819200	(4bR,5R,9S,10S,11R,12R)-10-(3,5-dihydroxyphenyl)-5,9,12-tris(4-hydroxyphenyl)-4b,5,9,10,11,12-hexahydrobenzo[6,7]cyclohepta[1,2,3-cd]furo[3,2-f][1]benzofuran-1,3,11-triol	5.0
pH 7.9, 30°C	1011	16819200	(1R,1'R,6S,6'S,7R,7'R,11bR,11b'R)-1,1',7,7'-tetrakis(4-hydroxyphenyl)-1,1',6,6',7,7',11b,11b'-octahydro-6,6'-bi-2-oxadibenzo[cd,h]azulene-4,4',8,8',10,10'-hexol	6.0
pH 7.9, 30°C	1011	16819200	(3S,4S,4aR,5S,9bS,10S)-4-(3,5-dihydroxyphenyl)-3,5,10-tris(4-hydroxyphenyl)-3,4,4a,5,9b,10-hexahydro-11-oxabenzo[5,6]cyclohepta[1,2,3,4-jkl]-as-indacene-2,6,8-triol	6.0
pH 7.9, 30°C	1011	16819200	(2R,3S)-2-(3,5-dihydroxyphenyl)-1-[(S)-hydroxy(4-hydroxyphenyl)methyl]-3-(4-hydroxyphenyl)-2,3-dihydro-1H-indene-4,6-diol	7.0
in 50 mM Tris-HCl (pH 8.0)	1011	18593177	VFDGEL	7.9
pH 7.9, 30°C	1011	16819200	daunorubicin	8.5
inhibitor IC50 values in vivo in different cancer cell lines, overview	1012	19836231	more	-999.0
2-thienyl-4-furyl-6-aryl pyridine derivatives, IC50 values in cytotoxicity assays in cancer cell lines, overview	1012	19939682	more	-999.0
in vivo IC50 values of inhibitors in different cancer cell lines in a cytotoxicity assay, overview	1012	20170164	more	-999.0
in vitro antiproliferation activities against three drug-resistance tumor cell lines of 4beta-anilino-podophyllotoxin analogues, IC50 values	1012	20094661	more	-999.0
cytotoxic activity of inhibitory compounds, docking study, overview	1012	24775914	more	-999.0
pH 8.0, 37°C	1012	16536579	Epicatechin gallate	2.9E-5
pH 8.0, 37°C	1012	16536579	myricetin	3.9E-5
at 37°C	1012	19128485	ICRF-193	2.0E-4
pH 8.0	1012	17391647	N,N,N',N'-tetrakis[(7-bromo-9-chloroacridin-4-yl)methyl]butane-1,4-diamine	2.0E-4
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	suramin	3.0E-4
pH 8.0	1012	17391647	N-(acridin-1-ylmethyl)-N,N',N'-tris(acridin-2-ylmethyl)octane-1,8-diamine	4.0E-4
inhibition of DNA catenation, pH 8.0, 39°C	1012	22163192	neoamphimedine	5.0E-4
pH and temperature not specified in the publication	1012	24516330	1,3,5-trihydroxy-4-methoxy-9H-xanthen-9-one	5.8E-4
pH and temperature not specified in the publication	1012	24516330	1,7-dihydroxy-9H-xanthen-9-one	5.8E-4
pH and temperature not specified in the publication	1012	24516330	6,11-dihydroxy-3,3-dimethyl-5-(3-methylbut-2-en-1-yl)-3H,7H-pyrano[2,3-c]xanthen-7-one	6.0E-4
	1012	17194596	8-(2-(diethylamino)ethoxy)benzofuro[3,2-g]quinoline-5,11-dione	6.8E-4
pH and temperature not specified in the publication	1012	24516330	1,5-dihydroxy-3-methoxy-2,4-bis(3-methylbut-2-en-1-yl)-9H-xanthen-9-one	6.9E-4
pH and temperature not specified in the publication, predicted value	1012	24516330	5,8-dihydroxy-4-methoxy-3,6-bis(3-methylbut-2-en-1-yl)-4a,9a-dihydro-1H-xanthene-1,2,9-trione	7.1E-4
pH and temperature not specified in the publication, predicted value	1012	24516330	5-methoxy-1,3-bis[(2-methyloxiran-2-yl)methoxy]-7-(propan-2-yl)-9H-xanthen-9-one	7.5E-4
pH and temperature not specified in the publication, predicted value	1012	24516330	5-methoxy-1,3-bis[(2-methyloxiran-2-yl)methoxy]-7-(oxiran-2-ylmethyl)-9H-xanthen-9-one	7.9E-4
pH and temperature not specified in the publication, predicted value	1012	24516330	(2S)-2-(2-hydroxypropan-2-yl)-2,5-dimethyl-8,10-bis[(2-methyloxiran-2-yl)methoxy]-1,2-dihydro-11H-furo[3,2-a]xanthen-11-one	8.3E-4
pH 8.0	1012	17391647	N,N,N',N'-tetrakis[(9-aminoacridin-4-yl)methyl]ethane-1,2-diamine	9.0E-4
	1012	17194596	3-[2-(dimethylamino)propoxy]benzo[b]naphtho[2,3-d]furan-6,11-dione	0.00119
	1012	19560355	N2-(1,3-benzothiazol-6-yl)-N6-tert-butyl-9H-purine-2,6-diamine	0.0017
	1012	17391647	aclacinomycin A	0.002
	1012	17391647	Mitoxantrone	0.002
inhibition of ATPase activity, pH 8.0, 39°C	1012	22163192	neoamphimedine	0.002
irreversible inhibition, IC50 is 0.0025 mM for inhibition of decatenation of kinetoplast DNA, effects on thermal transition of dsDNA, overview	1012	15680922	conjugated eicosapentaenoic acid	0.0025
IC50 is 0.0027 mM	1012	15562618	sodium stibogluconate	0.0027
IC50 is 0.0028 mM	1012	15562618	sodium antimonyl(III) gluconate	0.0028
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	quercetin	0.0036
pH 8.0	1012	17391647	N,N,N',N'-tetrakis(acridin-4-ylmethyl)butane-1,4-diamine	0.0043
pH 8.0, 37°C	1012	16536579	procyanidin B2	0.0045
pH 8.0	1012	17391647	N,N,N',N'-tetrakis(acridin-4-ylmethyl)ethane-1,2-diamine	0.0057
pH 8.0	1012	17391647	bis(acridin-4-ylmethyl)cyanamide	0.0065
	1012	19560355	N2-(1,3-benzothiazol-6-yl)-N6-cyclohexyl-9H-purine-2,6-diamine	0.0084
irreversible inhibition, IC50 is 0.01 mM for inhibition of decatenation of kinetoplast DNA, effects on thermal transition of dsDNA, overview	1012	15680922	(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoic acid	0.01
IC50 is 0.01 mM for inhibition of decatenation of kinetoplast DNA	1012	15680922	conjugated docosahexanoic acid	0.01
IC50: 0.015 mM, the lithocholic interaction interface has a pocket comprised of three amino acids, Lys720, Leu760 and Thr791	1012	11686928	lithocholic acid	0.015
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-iso-butyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0194
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	etoposide	0.021
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	suramin	0.021
pH 8.0, 37°C	1012	17466980	ellagic acid	0.0263
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	quercetin	0.0277
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-(4-methoxybenzyl)-1H-[1,2,3]triazolo[4,5-g]-phthalazine-4,9-dione	0.0286
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-iso-butyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0298
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-iso-propyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0333
IC50: 0.036 mM	1012	12745084	ursolic acid	0.036
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-methyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.039
IC50: 0.043 mM	1012	12745084	corosolic acid	0.043
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-n-butyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0432
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-n-propyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0444
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-n-propyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.049
IC50: 0.049 mM	1012	12745084	3beta-corosolic acid	0.049
IC50 is 0.05 mM for inhibition of decatenation of kinetoplast DNA	1012	15680922	(4Z,7Z,10Z,13Z,16Z,19Z)-henicosa-4,7,10,13,16,19-hexaenoic acid	0.05
IC50: 0.05 mM	1012	11582546	etoposide	0.05
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1H-[1,2,3]triazolo[4,5,-g]phthalazine-4,9-dione	0.0528
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-iso-propyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0545
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	1-ethyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0556
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-methyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0556
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	etoposide	0.0589
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-ethyl-2H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0615
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	2-n-butyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0648
pH 8.0, 37°C	1012	16536579	resveratrol	0.0657
pH 8.0, 37°C	1012	17466980	coralyne	0.074
	1012	17194596	etoposide	0.0784
IC50: 0.08 mM	1012	12745084	betulinic acid	0.08
IC50: 0.081 mM	1012	12745084	oleanolic acid	0.081
IC50: 0.083 mM	1012	12745084	3alpha-corosolic acid	0.083
pH 8.0, 37°C	1012	17466980	quercetin	0.0889
IC50: 0.089 mM	1012	12745084	3alpha-corosolic acid	0.089
IC50: 0.092 mM	1012	12745084	maslinic acid	0.092
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1012	18321715	etoposide	0.0929
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	Ciprofloxacin	0.1695
IC50: 0.186 mM	1012	11582546	3-oxolanost-9(11)-ene-24S,25-diol	0.186
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1012	20709174	Ciprofloxacin	0.797
pH 7.9, 30°C	1012	16819200	hemsleyanol	1.0
pH 8.0, 37°C	1012	17466980	Pentamidine	1.426
pH 8.0, 37°C	1012	17466980	enoxacin	1.485
pH 8.0, 37°C	1012	17466980	Ciprofloxacin	1.999
in 50 mM Tris-HCl (pH 8.0)	1012	18593177	FEITPEKNPQ	2.4
pH 7.9, 30°C	1012	16819200	(3R,4R,4aS,5S,9bS,10S)-4-(3,5-dihydroxyphenyl)-3,5,10-tris(4-hydroxyphenyl)-3,4,4a,5,9b,10-hexahydro-11-oxabenzo[5,6]cyclohepta[1,2,3,4-jkl]-as-indacene-2,6,8-triol	3.0
pH 7.9, 30°C	1012	16819200	(1R,1'R,6S,6'S,7S,7'S,11bR,11b'R)-1,1',7,7'-tetrakis(4-hydroxyphenyl)-1,1',6,6',7,7',11b,11b'-octahydro-6,6'-bi-2-oxadibenzo[cd,h]azulene-4,4',8,8',10,10'-hexol	4.0
pH 7.9, 30°C	1012	16819200	alpha-viniferin-13-O-beta-glucopyranoside	4.0
in 50 mM Tris-HCl (pH 8.0)	1012	18593177	IETWNPNNKP	4.0
pH 7.9, 30°C	1012	16819200	(2R,2'S,3'S)-3'-(3,5-dihydroxyphenyl)-2,2'-bis(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,2',3,3'-tetrahydro-3,4'-bi-1-benzofuran-6,6'-diol	5.0
pH 7.9, 30°C	1012	16819200	(4bR,5R,9S,10S,11R,12R)-10-(3,5-dihydroxyphenyl)-5,9,12-tris(4-hydroxyphenyl)-4b,5,9,10,11,12-hexahydrobenzo[6,7]cyclohepta[1,2,3-cd]furo[3,2-f][1]benzofuran-1,3,11-triol	5.0
pH 7.9, 30°C	1012	16819200	(1R,1'R,6S,6'S,7R,7'R,11bR,11b'R)-1,1',7,7'-tetrakis(4-hydroxyphenyl)-1,1',6,6',7,7',11b,11b'-octahydro-6,6'-bi-2-oxadibenzo[cd,h]azulene-4,4',8,8',10,10'-hexol	6.0
pH 7.9, 30°C	1012	16819200	(3S,4S,4aR,5S,9bS,10S)-4-(3,5-dihydroxyphenyl)-3,5,10-tris(4-hydroxyphenyl)-3,4,4a,5,9b,10-hexahydro-11-oxabenzo[5,6]cyclohepta[1,2,3,4-jkl]-as-indacene-2,6,8-triol	6.0
pH 7.9, 30°C	1012	16819200	(2R,3S)-2-(3,5-dihydroxyphenyl)-1-[(S)-hydroxy(4-hydroxyphenyl)methyl]-3-(4-hydroxyphenyl)-2,3-dihydro-1H-indene-4,6-diol	7.0
in 50 mM Tris-HCl (pH 8.0)	1012	18593177	VFDGEL	7.9
pH 7.9, 30°C	1012	16819200	daunorubicin	8.5
inhibitor IC50 values in vivo in different cancer cell lines, overview	1013	19836231	more	-999.0
2-thienyl-4-furyl-6-aryl pyridine derivatives, IC50 values in cytotoxicity assays in cancer cell lines, overview	1013	19939682	more	-999.0
in vivo IC50 values of inhibitors in different cancer cell lines in a cytotoxicity assay, overview	1013	20170164	more	-999.0
in vitro antiproliferation activities against three drug-resistance tumor cell lines of 4beta-anilino-podophyllotoxin analogues, IC50 values	1013	20094661	more	-999.0
cytotoxic activity of inhibitory compounds, docking study, overview	1013	24775914	more	-999.0
pH 8.0, 37°C	1013	16536579	Epicatechin gallate	2.9E-5
pH 8.0, 37°C	1013	16536579	myricetin	3.9E-5
at 37°C	1013	19128485	ICRF-193	2.0E-4
pH 8.0	1013	17391647	N,N,N',N'-tetrakis[(7-bromo-9-chloroacridin-4-yl)methyl]butane-1,4-diamine	2.0E-4
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1013	20709174	suramin	3.0E-4
pH 8.0	1013	17391647	N-(acridin-1-ylmethyl)-N,N',N'-tris(acridin-2-ylmethyl)octane-1,8-diamine	4.0E-4
inhibition of DNA catenation, pH 8.0, 39°C	1013	22163192	neoamphimedine	5.0E-4
pH and temperature not specified in the publication	1013	24516330	1,3,5-trihydroxy-4-methoxy-9H-xanthen-9-one	5.8E-4
pH and temperature not specified in the publication	1013	24516330	1,7-dihydroxy-9H-xanthen-9-one	5.8E-4
pH and temperature not specified in the publication	1013	24516330	6,11-dihydroxy-3,3-dimethyl-5-(3-methylbut-2-en-1-yl)-3H,7H-pyrano[2,3-c]xanthen-7-one	6.0E-4
	1013	17194596	8-(2-(diethylamino)ethoxy)benzofuro[3,2-g]quinoline-5,11-dione	6.8E-4
pH and temperature not specified in the publication	1013	24516330	1,5-dihydroxy-3-methoxy-2,4-bis(3-methylbut-2-en-1-yl)-9H-xanthen-9-one	6.9E-4
pH and temperature not specified in the publication, predicted value	1013	24516330	5,8-dihydroxy-4-methoxy-3,6-bis(3-methylbut-2-en-1-yl)-4a,9a-dihydro-1H-xanthene-1,2,9-trione	7.1E-4
pH and temperature not specified in the publication, predicted value	1013	24516330	5-methoxy-1,3-bis[(2-methyloxiran-2-yl)methoxy]-7-(propan-2-yl)-9H-xanthen-9-one	7.5E-4
pH and temperature not specified in the publication, predicted value	1013	24516330	5-methoxy-1,3-bis[(2-methyloxiran-2-yl)methoxy]-7-(oxiran-2-ylmethyl)-9H-xanthen-9-one	7.9E-4
pH and temperature not specified in the publication, predicted value	1013	24516330	(2S)-2-(2-hydroxypropan-2-yl)-2,5-dimethyl-8,10-bis[(2-methyloxiran-2-yl)methoxy]-1,2-dihydro-11H-furo[3,2-a]xanthen-11-one	8.3E-4
pH 8.0	1013	17391647	N,N,N',N'-tetrakis[(9-aminoacridin-4-yl)methyl]ethane-1,2-diamine	9.0E-4
	1013	17194596	3-[2-(dimethylamino)propoxy]benzo[b]naphtho[2,3-d]furan-6,11-dione	0.00119
	1013	19560355	N2-(1,3-benzothiazol-6-yl)-N6-tert-butyl-9H-purine-2,6-diamine	0.0017
	1013	17391647	aclacinomycin A	0.002
	1013	17391647	Mitoxantrone	0.002
inhibition of ATPase activity, pH 8.0, 39°C	1013	22163192	neoamphimedine	0.002
irreversible inhibition, IC50 is 0.0025 mM for inhibition of decatenation of kinetoplast DNA, effects on thermal transition of dsDNA, overview	1013	15680922	conjugated eicosapentaenoic acid	0.0025
IC50 is 0.0027 mM	1013	15562618	sodium stibogluconate	0.0027
IC50 is 0.0028 mM	1013	15562618	sodium antimonyl(III) gluconate	0.0028
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1013	20709174	quercetin	0.0036
pH 8.0	1013	17391647	N,N,N',N'-tetrakis(acridin-4-ylmethyl)butane-1,4-diamine	0.0043
pH 8.0, 37°C	1013	16536579	procyanidin B2	0.0045
pH 8.0	1013	17391647	N,N,N',N'-tetrakis(acridin-4-ylmethyl)ethane-1,2-diamine	0.0057
pH 8.0	1013	17391647	bis(acridin-4-ylmethyl)cyanamide	0.0065
	1013	19560355	N2-(1,3-benzothiazol-6-yl)-N6-cyclohexyl-9H-purine-2,6-diamine	0.0084
irreversible inhibition, IC50 is 0.01 mM for inhibition of decatenation of kinetoplast DNA, effects on thermal transition of dsDNA, overview	1013	15680922	(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoic acid	0.01
IC50 is 0.01 mM for inhibition of decatenation of kinetoplast DNA	1013	15680922	conjugated docosahexanoic acid	0.01
IC50: 0.015 mM, the lithocholic interaction interface has a pocket comprised of three amino acids, Lys720, Leu760 and Thr791	1013	11686928	lithocholic acid	0.015
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1013	18321715	2-iso-butyl-2H-[1,2,3] triazolo[4,5-g]phthalazine-4,9-dione	0.0194
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1013	20709174	etoposide	0.021
inhibition of ATPase activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1013	20709174	suramin	0.021
pH 8.0, 37°C	1013	17466980	ellagic acid	0.0263
inhibition of DNA relaxation activity, pH 8.0, temperature not specified in the publication, recombinant topo2alpha	1013	20709174	quercetin	0.0277
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1013	18321715	1-(4-methoxybenzyl)-1H-[1,2,3]triazolo[4,5-g]-phthalazine-4,9-dione	0.0286
in 50 mM Tris-HCl, pH 8, 120 mM KCl, 10 mM MgCl2, 0.5 mM ATP, 0.5 mM dithiothreitol, 0.03 mg/ml bovine serum albumin, at 37°C	1013	18321715	1-iso-butyl-1H-[1,2,3]triazolo[4,5-g]phthalazine-4,9-dione	0.0298
