EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Suidae	AMENDA reliability ++	20023128; 22444475; 22445404	1582
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Suidae	FRENDA	20064285	1583
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q97YG7	Sulfolobus solfataricus		18568289	1584
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus		15064978	1585
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1586
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1587
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1588
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1589
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1590
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1591
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1592
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1593
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1594
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1595
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1596
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1597
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1598
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1599
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1600
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1601
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1602
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus MT-4 / DSM 5833		15064978	1603
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q97YG7	Sulfolobus solfataricus Oalpha		18568289	1604
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sulfolobus solfataricus Oalpha	AMENDA reliability ++	18568289	1605
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sus scrofa	FRENDA	15853361; 15053513	1606
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sus scrofa	AMENDA reliability ++	22444475	1607
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Synechococcus sp.	AMENDA reliability +	18355282	1608
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		synthetic construct		18387299	1609
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces amestolkiae	AMENDA reliability ++	28490053	1610
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	T2HRP0	Talaromyces cellulolyticus		24211645	1611
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces cellulolyticus	3 isozymes I, II, and III	0	1612
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces cellulolyticus	FRENDA	27410423; 24949262; 26000036	1613
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces cellulolyticus	AMENDA reliability ++	24211645; 25138599	1614
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	W8VR85	Talaromyces cellulolyticus		27410423	1615
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	W8VR85	Talaromyces cellulolyticus CF-2612		27410423	1616
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q5ZNB1	Talaromyces funiculosus	gene xynD	21466666	1617
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8J0K5	Talaromyces funiculosus	recombinant enzyme, expressed in Pichia pastoris	15450181	1618
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9HFH0	Talaromyces funiculosus		17216454	1619
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9HFH0	Talaromyces funiculosus	precursor	18320143	1620
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces funiculosus		17022171	1621
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces funiculosus	AMENDA reliability ++	15450181; 21466666	1622
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces funiculosus	AMENDA reliability +	19502744; 12147340	1623
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces funiculosus	AMENDA reliability ++	12466887; 16473771; 15181003	1624
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces leycettanus	AMENDA reliability ++	27723474	1625
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces leycettanus	AMENDA reliability +	29127292	1626
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q9P8J1	Talaromyces purpureogenus		17061829; 18303843	1627
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces purpureogenus	FRENDA	7640003; 26058539; 16233094	1628
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces purpureogenus	AMENDA reliability +	100042362	1629
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces purpureogenus	AMENDA reliability ++	11715859; 12113940; 12137954	1630
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces purpureogenus	AMENDA reliability ++++	9099888; 18661134	1631
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces stipitatus	FRENDA	100142907	1632
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces verruculosus	AMENDA reliability +	28634062	1633
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Talaromyces versatilis	AMENDA reliability ++	26390127	1634
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Tamarindus indica	AMENDA reliability ++	16207921	1635
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Taxonomy	FRENDA	11785419; 100028391	1636
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitoidae	AMENDA reliability +	12769907	1637
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitoidae	FRENDA	21057022; 21266107	1638
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitoidae	AMENDA reliability ++	22326742; 22487213	1639
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces	AMENDA reliability ++	8590378	1640
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces aurantiacus		0	1641
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces clypeatus	endoxylanase D and X	0	1642
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces clypeatus	AMENDA reliability ++	7189122	1643
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces clypeatus		7189122; 19728166	1644
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces clypeatus	AMENDA reliability ++++	19728166	1645
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Termitomyces sp.	AMENDA reliability ++	8590378	1646
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Tetracladium marchalianum	AMENDA reliability ++	15180156	1647
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Theobroma cacao	FRENDA	28045607	1648
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoactinomyces	AMENDA reliability ++	11339942	1649
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoactinospora rubra	AMENDA reliability ++	27866295	1650
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacter brockii	FRENDA	28864653	1651
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum	AMENDA reliability +	12732618	1652
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum	FRENDA	8360617	1653
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum	AMENDA reliability ++	10356996; 8215382	1654
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum	AMENDA reliability ++	7717969; 8376336	1655
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum	AMENDA reliability ++++	23023741	1656
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum DSM 7060	AMENDA reliability +	16348890	1657
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum DSM 7060	AMENDA reliability ++++	8215382	1658
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium saccharolyticum DSM 7060	AMENDA reliability ++	8376336	1659
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium sp.	AMENDA reliability ++++	8626279	1660
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium thermosaccharolyticum DSM 571	AMENDA reliability ++	25261357	1661
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoanaerobacterium thermosulfurigenes	AMENDA reliability +	12732618	1662
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P23360	Thermoascus aurantiacus		10329194	1663
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus	AMENDA reliability ++	14599595	1664
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus		0; 0; 27554938; 2508562; 25424281; 0; 0	1665
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus	AMENDA reliability ++	12594542; 16292533; 8355282	1666
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus	FRENDA	16232561; 10803904	1667
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus	AMENDA reliability +	100108111; 15674539; 15765251	1668
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus	AMENDA reliability +++	10409823; 11223515; 11741607; 100151750	1669
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus BT 2079		0	1670
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus C436		0	1671
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus CBMAI 756		27554938	1672
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus CBMAI 756		27554938	1673
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus CBMAI-756	AMENDA reliability +	27554938	1674
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus RCKK		25424281	1675
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus var. levisporus		0	1676
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus aurantiacus var. levisporus KKU-PN-I2-1		0	1677
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoascus crustaceus	FRENDA	7764332	1678
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobacillus xylanilyticus	AMENDA reliability ++	26453471; 19655790	1679
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobacillus xylanilyticus	AMENDA reliability +	24688637; 22770893	1680
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobacillus xylanilyticus	AMENDA reliability ++++	24440633	1681
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida alba	ULJB1	9299779	1682
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida alba	AMENDA reliability ++	9299779	1683
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida alba ULJB1	ULJB1	9299779	1684
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q47QL8	Thermobifida fusca		0; 25768418; 25887328	1685
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q56265	Thermobifida fusca	hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis	16086105	1686
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	FRENDA	10752608; 22270362	1687
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca		18688581; 18292971	1688
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	AMENDA reliability ++	9299779; 22086489; 21157512; 25837503; 19838860	1689
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	strain ATCC 27730	20361933	1690
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	AMENDA reliability ++	12752811; 23246713; 15939297; 16116276; 20400556; 16086105; 25887328	1691
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	AMENDA reliability ++++	18292971; 15644898; 22297985; 25384545	1692
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca	AMENDA reliability +	10880366; 16348531; 100512169; 100519639	1693
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca YX	FRENDA	23604559	1694
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida fusca YX	AMENDA reliability ++	25887328	1695
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermobifida halotolerans	AMENDA reliability ++	22461083	1696
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium	AMENDA reliability +	15063503; 15256568; 16041572; 16233324; 14592706; 18752623	1697
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium	AMENDA reliability ++	8987526; 7576552	1698
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium	FRENDA	27299720	1699
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium	AMENDA reliability ++	7487028; 15914908; 26223555; 17383976; 7763496; 8659900; 10540748	1700
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium	AMENDA reliability ++++	14747719; 20460730	1701
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermoclostridium stercorarium subsp. thermolacticum	AMENDA reliability ++	2105888	1702
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermococcus	FRENDA	27199905	1703
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermococcus sp.	FRENDA	27199905	1704
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomonospora	FRENDA	15721281	1705
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomonospora	AMENDA reliability ++	15317808	1706
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomonospora	AMENDA reliability +	11358504	1707
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomonospora curvata	FRENDA	1400256	1708
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomonospora sp.		11263969; 15317808	1709
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces	AMENDA reliability ++	18680769	1710
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces	AMENDA reliability +	10467122; 10467122	1711
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces dupontii		18668373; 18668373; 20349285; 0; 28527996	1712
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces dupontii Ax4		0; 28527996	1713
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces dupontii Ax4		0; 28527996	1714
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	KU366607	Thermomyces lanuginosus		28764103	1715
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus	gene XynA	14532063	1716
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus		23793944; 14532063; 9753433; 22425398	1717
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	strain ATCC 44008, cellulase-free wild-type R-MB and mutant M1	100478004	1718
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	expressed in Aspergillus oryzae	19096939	1719
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	isolate SSBP	18802693; 18387299	1720
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	strain DSM 5826	16893583; 19220468	1721
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	strains IMI 84400 and IMI 96213	18680769	1722
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	Indian isolate	2306111	1723
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	AMENDA reliability ++	14532063; 14532063	1724
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus		0; 10467122; 18645964; 10467122; 0; 0; 9648252; 0; 26769514; 0; 10849173; 0; 0; 0; 0	1725
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	AMENDA reliability +	22806709; 100042442; 18421587	1726
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	AMENDA reliability ++	11131398; 15063191; 15230987; 22583625; 27383606; 21538898; 9648252; 16893583; 18680769; 9648252; 10849173; 15531785; 10849840; 16915642; 19393546	1727
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	AMENDA reliability ++++	22425398; 20464942; 21848065	1728
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus	FRENDA	12697339; 100057808; 23398426; 10769193; 27112394; 9753433; 10623548; 28917931	1729
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus ATCC 46882		9648252	1730
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus ATCC 46882	AMENDA reliability ++	9648252; 9648252	1731
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus Bunce	Indian isolate	2306111	1732
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus DSM 10635		22425398	1733
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus IOC-4145	gene XynA	14532063	1734
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus IOC-4145		0	1735
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus IOC-4145	AMENDA reliability ++	14532063; 14532063; 10849840; 16915642	1736
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus SS-8		23793944	1737
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		10467122; 10467122; 10849173	1738
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		10467122; 10467122; 10849173	1739
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		10467122; 10467122; 10849173	1740
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		10467122; 10467122; 10849173	1741
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus STm		0	1742
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	KU366607	Thermomyces lanuginosus VAPS-24		28764103	1743
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++	8740906	1744
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa		19854928	1745
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++	19854928; 14660351	1746
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++++	17384308; 15650852; 25196426	1747
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica	strain ATCC 34628	12932372	1748
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica		23241981	1749
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica CBS 202.75		23241981	1750
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica CBS 663.74		23241981	1751
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability +	16233470; 100108111	1752
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability ++++	12932372	1753
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila		23241981; 24031929; 25644433	1754
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability ++	14599595; 24362246	1755
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila ATCC 424674		23241981	1756
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila JCP 1-4		25644433	1757
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila M.7.7		24031929	1758
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga	FRENDA	9676238	1759
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga	AMENDA reliability ++	1650183; 27311309	1760
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q60037	Thermotoga maritima	endo-1,4-beta-xylanase A precursor	18320143	1761
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	xylanase XynB, gene xynB	0	1762
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	expression in Escherichia coli	0	1763
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima		12925805; 16247799; 18083821	1764
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	gene XynA	19426845	1765
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	FRENDA	22806709; 11823189; 18752623; 16614923; 7783614	1766
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++	15877369; 18667161; 12925805; 18083821; 15464606; 16059689; 17258452	1767
