EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O43097	Thermomyces lanuginosus SS-8		https://www.ncbi.nlm.nih.gov/pubmed/?term=23793944	1737
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	1738
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	1739
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	1740
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus SSBP		https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10467122; https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173	1741
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermomyces lanuginosus STm		https://www.brenda-enzymes.org/literature.php?r=742636	1742
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	KU366607	Thermomyces lanuginosus VAPS-24		https://www.ncbi.nlm.nih.gov/pubmed/?term=28764103	1743
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8740906	1744
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa		https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928	1745
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19854928; https://www.ncbi.nlm.nih.gov/pubmed/?term=14660351	1746
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermopolyspora flexuosa	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17384308; https://www.ncbi.nlm.nih.gov/pubmed/?term=15650852; https://www.ncbi.nlm.nih.gov/pubmed/?term=25196426	1747
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica	strain ATCC 34628	https://www.ncbi.nlm.nih.gov/pubmed/?term=12932372	1748
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica		https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	1749
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica CBS 202.75		https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	1750
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces heterothallica CBS 663.74		https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	1751
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16233470; https://www.ncbi.nlm.nih.gov/pubmed/?term=100108111	1752
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=12932372	1753
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila		https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981; https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929; https://www.ncbi.nlm.nih.gov/pubmed/?term=25644433	1754
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=14599595; https://www.ncbi.nlm.nih.gov/pubmed/?term=24362246	1755
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila ATCC 424674		https://www.ncbi.nlm.nih.gov/pubmed/?term=23241981	1756
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila JCP 1-4		https://www.ncbi.nlm.nih.gov/pubmed/?term=25644433	1757
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermothelomyces thermophila M.7.7		https://www.ncbi.nlm.nih.gov/pubmed/?term=24031929	1758
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9676238	1759
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1650183; https://www.ncbi.nlm.nih.gov/pubmed/?term=27311309	1760
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q60037	Thermotoga maritima	endo-1,4-beta-xylanase A precursor	https://www.ncbi.nlm.nih.gov/pubmed/?term=18320143	1761
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1762
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	expression in Escherichia coli	https://www.brenda-enzymes.org/literature.php?r=663571	1763
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1764
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	gene XynA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845	1765
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806709; https://www.ncbi.nlm.nih.gov/pubmed/?term=11823189; https://www.ncbi.nlm.nih.gov/pubmed/?term=18752623; https://www.ncbi.nlm.nih.gov/pubmed/?term=16614923; https://www.ncbi.nlm.nih.gov/pubmed/?term=7783614	1766
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15877369; https://www.ncbi.nlm.nih.gov/pubmed/?term=18667161; https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821; https://www.ncbi.nlm.nih.gov/pubmed/?term=15464606; https://www.ncbi.nlm.nih.gov/pubmed/?term=16059689; https://www.ncbi.nlm.nih.gov/pubmed/?term=17258452	1767
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16535021; https://www.ncbi.nlm.nih.gov/pubmed/?term=9797268; https://www.ncbi.nlm.nih.gov/pubmed/?term=25575592	1768
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21080212; https://www.ncbi.nlm.nih.gov/pubmed/?term=11371185; https://www.ncbi.nlm.nih.gov/pubmed/?term=11371186; https://www.ncbi.nlm.nih.gov/pubmed/?term=100053612; https://www.ncbi.nlm.nih.gov/pubmed/?term=100056519	1769
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=29108954; https://www.ncbi.nlm.nih.gov/pubmed/?term=19426845; https://www.ncbi.nlm.nih.gov/pubmed/?term=21630044; https://www.ncbi.nlm.nih.gov/pubmed/?term=15177165; https://www.ncbi.nlm.nih.gov/pubmed/?term=16233122; https://www.ncbi.nlm.nih.gov/pubmed/?term=100488650; https://www.ncbi.nlm.nih.gov/pubmed/?term=100518050	1770
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16535021	1771
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799	1772
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7783614	1773
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16233122	1774
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=15464606; https://www.ncbi.nlm.nih.gov/pubmed/?term=15989268; https://www.ncbi.nlm.nih.gov/pubmed/?term=16059689; https://www.ncbi.nlm.nih.gov/pubmed/?term=17258452	1775
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1776
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1777
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1778
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1779
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1780
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1781
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1782
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1783
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1784
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1785
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1786
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1787
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1788
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1789
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1790
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1791
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1792
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1793
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1794
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1795
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1796
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1797
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589	xylanase XynB, gene xynB	https://www.brenda-enzymes.org/literature.php?r=656575	1798
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1799
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1800
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1801
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1802
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1803
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1804
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1805
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1806
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1807
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1808
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1809
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1810
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1811
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1812
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1813
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1814
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1815
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1816
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1817
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1818
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1819
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1820
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga maritima MSB8 / DSM 3109 / ATCC 43589		https://www.ncbi.nlm.nih.gov/pubmed/?term=12925805; https://www.ncbi.nlm.nih.gov/pubmed/?term=16247799; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083821	1821
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8920196	1822
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga neapolitana	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17006740; https://www.ncbi.nlm.nih.gov/pubmed/?term=9113732	1823
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga petrophila RKU-1	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21070746	1824
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp.	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=9676238	1825
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermotoga sp. strain FjSS3-B.1	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1650183	1826
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28174620	1827
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thermus brockianus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28174620	1828
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=7764332; https://www.ncbi.nlm.nih.gov/pubmed/?term=1622204	1829
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris		https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528; https://www.brenda-enzymes.org/literature.php?r=741661; https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528; https://www.ncbi.nlm.nih.gov/pubmed/?term=28728936	1830
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1		https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528; https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	1831
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielavia terrestris Co3Bag1		https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528; https://www.ncbi.nlm.nih.gov/pubmed/?term=27900528	1832
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Thielaviopsis paradoxa	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9414565	1833
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		tobacco mosaic virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16667541	1834
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Torulaspora	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=18219522	1835
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes cinnabarina	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12381136	1836
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta		https://www.ncbi.nlm.nih.gov/pubmed/?term=27428	1837
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=27428	1838
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes hirsuta	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1248782	1839
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes versicolor	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16125911; https://www.ncbi.nlm.nih.gov/pubmed/?term=16348009	1840
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Trametes villosa	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21643708	1841
