EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tettigonia	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27394451	2008
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tettigonia ussuriana	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=27394451	2009
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thelazia callipaeda	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17673369	2010
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Theobroma cacao	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=20691235	2011
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermochromatium	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21630650	2012
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermochromatium tepidum	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=20886371	2013
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermochromatium tepidum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21630650	2014
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermococcus onnurineus NA1	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25049407	2015
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermodesulfovibrio	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21747791	2016
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermoproteales	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=22003381	2017
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermoproteus tenax	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=22003381	2018
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermosynechococcus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26862566; https://www.ncbi.nlm.nih.gov/pubmed/?term=28364021	2019
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermosynechococcus elongatus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16844076; https://www.ncbi.nlm.nih.gov/pubmed/?term=18083126; https://www.ncbi.nlm.nih.gov/pubmed/?term=25119998; https://www.ncbi.nlm.nih.gov/pubmed/?term=25982357; https://www.ncbi.nlm.nih.gov/pubmed/?term=26862566; https://www.ncbi.nlm.nih.gov/pubmed/?term=20038096; https://www.ncbi.nlm.nih.gov/pubmed/?term=23722112	2020
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermosynechococcus elongatus BP-1	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16844076	2021
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=23417064	2022
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11704668	2023
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	Q70DV6	Thermus thermophilus		https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	2024
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	Q72HK3	Thermus thermophilus		https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	2025
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16469879; https://www.ncbi.nlm.nih.gov/pubmed/?term=16584177; https://www.ncbi.nlm.nih.gov/pubmed/?term=18771280	2026
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus	HB-8	https://www.ncbi.nlm.nih.gov/pubmed/?term=9020134; https://www.ncbi.nlm.nih.gov/pubmed/?term=10097178; https://www.ncbi.nlm.nih.gov/pubmed/?term=11704668; https://www.ncbi.nlm.nih.gov/pubmed/?term=1899572	2027
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus		https://www.ncbi.nlm.nih.gov/pubmed/?term=2118334; https://www.ncbi.nlm.nih.gov/pubmed/?term=22982742	2028
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=17650323; https://www.ncbi.nlm.nih.gov/pubmed/?term=18433710; https://www.ncbi.nlm.nih.gov/pubmed/?term=18611857; https://www.ncbi.nlm.nih.gov/pubmed/?term=20628895; https://www.ncbi.nlm.nih.gov/pubmed/?term=20840839; https://www.ncbi.nlm.nih.gov/pubmed/?term=25982357; https://www.ncbi.nlm.nih.gov/pubmed/?term=24059518; https://www.ncbi.nlm.nih.gov/pubmed/?term=16051796; https://www.ncbi.nlm.nih.gov/pubmed/?term=17274631; https://www.ncbi.nlm.nih.gov/pubmed/?term=17591445; https://www.ncbi.nlm.nih.gov/pubmed/?term=18486594; https://www.ncbi.nlm.nih.gov/pubmed/?term=19635800; https://www.ncbi.nlm.nih.gov/pubmed/?term=20133838; https://www.ncbi.nlm.nih.gov/pubmed/?term=20505720; https://www.ncbi.nlm.nih.gov/pubmed/?term=24943718; https://www.ncbi.nlm.nih.gov/pubmed/?term=26807915; https://www.ncbi.nlm.nih.gov/pubmed/?term=28716925; https://www.ncbi.nlm.nih.gov/pubmed/?term=28798393; https://www.ncbi.nlm.nih.gov/pubmed/?term=226131; https://www.ncbi.nlm.nih.gov/pubmed/?term=16969669; https://www.ncbi.nlm.nih.gov/pubmed/?term=18603533; https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	2029
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27555334; https://www.ncbi.nlm.nih.gov/pubmed/?term=18068124; https://www.ncbi.nlm.nih.gov/pubmed/?term=23836892; https://www.ncbi.nlm.nih.gov/pubmed/?term=27398308; https://www.ncbi.nlm.nih.gov/pubmed/?term=12377052; https://www.ncbi.nlm.nih.gov/pubmed/?term=9020134; https://www.ncbi.nlm.nih.gov/pubmed/?term=10097178; https://www.ncbi.nlm.nih.gov/pubmed/?term=1899572; https://www.ncbi.nlm.nih.gov/pubmed/?term=15520003; https://www.ncbi.nlm.nih.gov/pubmed/?term=18761683; https://www.ncbi.nlm.nih.gov/pubmed/?term=27919778	2030
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	Q70DV6	Thermus thermophilus HB27 / ATCC BAA-163 / DSM 7039		https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	2031
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	Q72HK3	Thermus thermophilus HB27 / ATCC BAA-163 / DSM 7039		https://www.ncbi.nlm.nih.gov/pubmed/?term=23370906	2032
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus HB8	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=10097178	2033
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus HB8	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=3378042; https://www.ncbi.nlm.nih.gov/pubmed/?term=9020134; https://www.ncbi.nlm.nih.gov/pubmed/?term=11704668	2034
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thermus thermophilus HB8	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16584177; https://www.ncbi.nlm.nih.gov/pubmed/?term=3111526; https://www.ncbi.nlm.nih.gov/pubmed/?term=9593887; https://www.ncbi.nlm.nih.gov/pubmed/?term=11695833; https://www.ncbi.nlm.nih.gov/pubmed/?term=2118334; https://www.ncbi.nlm.nih.gov/pubmed/?term=1899572	2035
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thespesia populnea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=10381175	2036
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thiobacillus denitrificans	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24065960	2037
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thione	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23549130	2038
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thrombus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21890569	2039
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thryssa brevicauda	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27159713	2040
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thymallus thymallus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17694404	2041
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thymus vulgaris	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27263447	2042
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Thysanoptera	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15291971	2043
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tilapia	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12032243; https://www.ncbi.nlm.nih.gov/pubmed/?term=17539537	2044
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tilapia sparrmanii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12032243	2045
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tipulogaster glabrata	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16972982	2046
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tipulogaster glabrata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16404561	2047
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		toad	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9201701	2048
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		tobacco mosaic virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12724545	2049
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tobacco rattle virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25288986	2050
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toscana virus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27909983; https://www.ncbi.nlm.nih.gov/pubmed/?term=17517883; https://www.ncbi.nlm.nih.gov/pubmed/?term=17604271; https://www.ncbi.nlm.nih.gov/pubmed/?term=18384376; https://www.ncbi.nlm.nih.gov/pubmed/?term=29187279; https://www.ncbi.nlm.nih.gov/pubmed/?term=29236692; https://www.ncbi.nlm.nih.gov/pubmed/?term=24462113	2051
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxascaris leonina	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16870858	2052
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxascaris leonina	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24717402	2053
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxicodendron vernicifluum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21061154	2054
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxocara canis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16870858	2055
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxocara canis	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24717402	2056
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxocara cati	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24717402	2057
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxoplasma	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15701805; https://www.ncbi.nlm.nih.gov/pubmed/?term=28652238	2058
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxoplasma gondii	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=28652238	2059
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxoplasma gondii	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19286986; https://www.ncbi.nlm.nih.gov/pubmed/?term=18786503	2060
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Toxoplasma gondii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21854467; https://www.ncbi.nlm.nih.gov/pubmed/?term=15701805; https://www.ncbi.nlm.nih.gov/pubmed/?term=23747278	2061
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trachea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26276643	2062
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trachea	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24706961; https://www.ncbi.nlm.nih.gov/pubmed/?term=29220665	2063
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tracheophyta	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19142947	2064
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tracheophyta	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16963630; https://www.ncbi.nlm.nih.gov/pubmed/?term=27481895	2065
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trematodes	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24516275	2066
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Treponema denticola	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11528000	2067
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Treponema pallidum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11528000	2068
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Treponema vincentii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15041239	2069
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trialeurodes vaporariorum	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=25297658	2070
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triatoma	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27232127	2071
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triatoma infestans	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=23400572	2072
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triatoma maculata	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27232127	2073
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tribonema	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=24458412; https://www.ncbi.nlm.nih.gov/pubmed/?term=24458525	2074
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tribonema aequale	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24458412; https://www.ncbi.nlm.nih.gov/pubmed/?term=24458525	2075
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichinella	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16870858	2076
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichinella nativa	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16870858	2077
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichoderma	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28648177	2078
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichoderma arundinaceum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28648177	2079
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichoderma brevicompactum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28648177	2080
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichoderma koningii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28648177	2081
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichoderma virens	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28648177	2082
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichomonadida	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16304169	2083
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichomonas	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15577909	2084
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichomonas vaginalis	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=15577909	2085
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichomonas vaginalis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=16304169; https://www.ncbi.nlm.nih.gov/pubmed/?term=20003182; https://www.ncbi.nlm.nih.gov/pubmed/?term=15510149; https://www.ncbi.nlm.nih.gov/pubmed/?term=19172236	2086
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichormus variabilis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9547280; https://www.ncbi.nlm.nih.gov/pubmed/?term=9541559	2087
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichosporon beigelii	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7941733	2088
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichuris	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=22928806	2089
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichuris ovis	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22928806	2090
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trichuris trichiura	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17124983	2091
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triodontophorus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27159713	2092
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triodontophorus brevicauda	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27159713	2093
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triodontophorus nipponicus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27159713	2094
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tripterygium wilfordii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=21569548	2095
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triticum aestivum	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=10433118	2096
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triticum aestivum	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=1421143; https://www.ncbi.nlm.nih.gov/pubmed/?term=8041359; https://www.ncbi.nlm.nih.gov/pubmed/?term=8223639; https://www.ncbi.nlm.nih.gov/pubmed/?term=11070344; https://www.ncbi.nlm.nih.gov/pubmed/?term=2687023; https://www.ncbi.nlm.nih.gov/pubmed/?term=7651330; https://www.ncbi.nlm.nih.gov/pubmed/?term=9669332; https://www.ncbi.nlm.nih.gov/pubmed/?term=12232391; https://www.ncbi.nlm.nih.gov/pubmed/?term=18379132; https://www.ncbi.nlm.nih.gov/pubmed/?term=8294484	2097
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Triticum aestivum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9675892; https://www.ncbi.nlm.nih.gov/pubmed/?term=8041365; https://www.ncbi.nlm.nih.gov/pubmed/?term=10945271; https://www.ncbi.nlm.nih.gov/pubmed/?term=16661024; https://www.ncbi.nlm.nih.gov/pubmed/?term=100122589; https://www.ncbi.nlm.nih.gov/pubmed/?term=528577; https://www.ncbi.nlm.nih.gov/pubmed/?term=10942310; https://www.ncbi.nlm.nih.gov/pubmed/?term=18931456; https://www.ncbi.nlm.nih.gov/pubmed/?term=27031334; https://www.ncbi.nlm.nih.gov/pubmed/?term=1907869; https://www.ncbi.nlm.nih.gov/pubmed/?term=8078764; https://www.ncbi.nlm.nih.gov/pubmed/?term=18943005; https://www.ncbi.nlm.nih.gov/pubmed/?term=29555593; https://www.ncbi.nlm.nih.gov/pubmed/?term=8190077; https://www.ncbi.nlm.nih.gov/pubmed/?term=24124981; https://www.ncbi.nlm.nih.gov/pubmed/?term=6517602; https://www.ncbi.nlm.nih.gov/pubmed/?term=2668282; https://www.ncbi.nlm.nih.gov/pubmed/?term=8226723; https://www.ncbi.nlm.nih.gov/pubmed/?term=16660726; https://www.ncbi.nlm.nih.gov/pubmed/?term=27443220	2098
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Tritrichomonas muris	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=28717211	2099
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Troidini	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=9873075	2100
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		trout	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23052948; https://www.ncbi.nlm.nih.gov/pubmed/?term=28780446	2101
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19009337; https://www.ncbi.nlm.nih.gov/pubmed/?term=9714563; https://www.ncbi.nlm.nih.gov/pubmed/?term=11754267	2102
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma brucei	brucei	https://www.ncbi.nlm.nih.gov/pubmed/?term=11358527	2103
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma brucei	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8459836; https://www.ncbi.nlm.nih.gov/pubmed/?term=21074578; https://www.ncbi.nlm.nih.gov/pubmed/?term=22158713; https://www.ncbi.nlm.nih.gov/pubmed/?term=11358527	2104
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma brucei	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=16164553; https://www.ncbi.nlm.nih.gov/pubmed/?term=8078526; https://www.ncbi.nlm.nih.gov/pubmed/?term=16806809; https://www.ncbi.nlm.nih.gov/pubmed/?term=19228586; https://www.ncbi.nlm.nih.gov/pubmed/?term=24961227; https://www.ncbi.nlm.nih.gov/pubmed/?term=28143982; https://www.ncbi.nlm.nih.gov/pubmed/?term=23111000	2105
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma brucei		https://www.ncbi.nlm.nih.gov/pubmed/?term=11863445; https://www.ncbi.nlm.nih.gov/pubmed/?term=27717801	2106
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Trypanosoma brucei	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12270629; https://www.ncbi.nlm.nih.gov/pubmed/?term=19581441; https://www.ncbi.nlm.nih.gov/pubmed/?term=1330537; https://www.ncbi.nlm.nih.gov/pubmed/?term=10629045; https://www.ncbi.nlm.nih.gov/pubmed/?term=8720174; https://www.ncbi.nlm.nih.gov/pubmed/?term=1730639; https://www.ncbi.nlm.nih.gov/pubmed/?term=11032819; https://www.ncbi.nlm.nih.gov/pubmed/?term=18221265; https://www.ncbi.nlm.nih.gov/pubmed/?term=22898985; https://www.ncbi.nlm.nih.gov/pubmed/?term=26447184; https://www.ncbi.nlm.nih.gov/pubmed/?term=26769962; https://www.ncbi.nlm.nih.gov/pubmed/?term=26117548; https://www.ncbi.nlm.nih.gov/pubmed/?term=18369185; https://www.ncbi.nlm.nih.gov/pubmed/?term=18796613; https://www.ncbi.nlm.nih.gov/pubmed/?term=21451155; https://www.ncbi.nlm.nih.gov/pubmed/?term=22396527; https://www.ncbi.nlm.nih.gov/pubmed/?term=25928631; https://www.ncbi.nlm.nih.gov/pubmed/?term=26079954; https://www.ncbi.nlm.nih.gov/pubmed/?term=27717801	2107
