EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Spirochaeta thermophila	FRENDA	21685171; 20935097	1632
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Spirochaeta thermophila DSM 6192	FRENDA	21685171; 20935097	1633
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Spirochaetes	FRENDA	20935097; 25887697	1634
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Spodoptera frugiperda	FRENDA	12244450	1635
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Spodoptera litura	FRENDA	26500441	1636
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sporisorium reilianum	FRENDA	22685137	1637
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sporisorium reilianum SRZ2	FRENDA	22685137	1638
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sporosarcina globispora	FRENDA	12092816; 15618624	1639
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Stachybotrys chartarum	FRENDA	14745226	1640
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylococcus	FRENDA	21618024; 100047932	1641
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylococcus aureus	FRENDA	27872074	1642
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylococcus aureus Mu50	FRENDA	24051416	1643
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylococcus epidermidis	FRENDA	26280561; 21618024; 100047932; 15878175	1644
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylococcus warneri	FRENDA	19686822	1645
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Staphylothermus marinus	FRENDA	22223643	1646
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Stenotrophomonas	FRENDA	26057169	1647
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Stereum hirsutum	AMENDA reliability +	20532763	1648
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Stereum hirsutum SKU512	FRENDA	20532763	1649
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Strawberry crinkle virus	FRENDA	19717598	1650
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus	FRENDA	33544; 1500176; 18784084; 22807482; 23100667; 19329633; 19416976; 14527392	1651
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus	AMENDA reliability +	16822234; 12729728	1652
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus agalactiae	FRENDA	19416976	1653
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus criceti	FRENDA	23124745	1654
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus equinus JB1	FRENDA	9327538	1655
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus gordonii	FRENDA	18237743	1656
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus gordonii	AMENDA reliability +	12486064; 11179653	1657
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	ingbritt	1522814	1658
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	AMENDA reliability ++	1522814	1659
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	GS-5	3308844; 1398976	1660
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	AMENDA reliability ++	21239559; 1398976	1661
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	FRENDA	20823533; 15090509; 23519420; 25728274; 25755271; 17768352; 21479716	1662
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	AMENDA reliability +++	22337884; 4045423; 11741852	1663
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans	AMENDA reliability +	21354427; 1500176; 7926677; 8906125; 11179653; 3308844; 25595454; 6839310; 16503208; 21821929; 22139161; 23124745; 28729051	1664
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans ATCC 25175	FRENDA	21479716	1665
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans GS-5	AMENDA reliability +	7926677	1666
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans GS-5	FRENDA	3308844	1667
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans GS-5	GS-5	3308844; 1398976	1668
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans GS-5	AMENDA reliability ++++	1398976	1669
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus mutans GS-5	GS-5	3308844; 1398976	1670
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus parasanguinis	FRENDA	25755271	1671
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus phage Cp-1	FRENDA	14527392	1672
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pneumoniae	FRENDA	25034434; 26491009; 22078560; 16141207; 19416976; 21505233; 23816041; 23580646; 12729728	1673
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pneumoniae	AMENDA reliability +	16987809; 18784084; 19194003; 21388958; 20449490; 24132305; 29190349	1674
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pneumoniae R6	FRENDA	22013074	1675
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pneumoniae SP3-BS71	AMENDA reliability +	25870881	1676
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pneumoniae TIGR4	FRENDA	26304114; 23580646	1677
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus pyogenes	FRENDA	19416976; 12729728	1678
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus ratti	AMENDA reliability ++	1398976	1679
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus salivarius	FRENDA	1828497	1680
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus salivarius	AMENDA reliability ++	21239559	1681
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus salivarius		3965399	1682
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus salivarius	AMENDA reliability ++++	3965399	1683
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus salivarius	AMENDA reliability ++	1398976	1684
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus sanguinis	AMENDA reliability ++	1398976	1685
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus sobrinus	FRENDA	11179653	1686
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus sp. 'group A'	FRENDA	16822234	1687
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus sp. 'group B'	AMENDA reliability +	19329633	1688
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptococcus thermophilus	AMENDA reliability +	20822875	1689
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces	AMENDA reliability +	100041667; 25193708; 19002659; 10930426	1690
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces	FRENDA	17215123; 24710170; 22112512; 29499776; 26549237; 29153955; 29499784; 22280373; 25752603; 26471539; 18521591; 19107475; 19143844; 24197520; 22544563; 24420282; 20686915; 19608743	1691
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces avermitilis	AMENDA reliability +++	20739278	1692
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces avermitilis	FRENDA	18310439; 16316314; 18665359; 22941084	1693
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces avermitilis	AMENDA reliability +	23486481; 18521591; 19608743	1694
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces chartreusis GS901	FRENDA	10657233	1695
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces coelicolor	FRENDA	24689960; 24142469; 100016332	1696
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces coelicolor	AMENDA reliability +	100125261; 22020647; 26072729; 24482228; 23124745	1697
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces coelicolor A3	AMENDA reliability +	18388456	1698
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces coelicolor A3(2)	FRENDA	22020647; 21748815; 17587693	1699
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces coelicolor A3(2)	AMENDA reliability +	27146990; 27363469	1700
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces fradiae	FRENDA	18388456	1701
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces griseus	FRENDA	12655456; 16529436	1702
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces griseus HUT6037	AMENDA reliability +	16516924	1703
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces lividans	AMENDA reliability +	25837503; 10930426	1704
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces lividans	FRENDA	22020647; 19884762; 9440876; 10200171; 12095262	1705
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces lividans TK24	FRENDA	27146990; 22806200; 100037133; 27363469	1706
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces matensis	FRENDA	19640850; 21705773	1707
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces matensis	AMENDA reliability +	11418137	1708
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces megasporus	FRENDA	25919627	1709
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces olivaceoviridis E-86	FRENDA	15078885	1710
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces plicatus	FRENDA	16171396	1711
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces pristinaespiralis	AMENDA reliability +	21206027	1712
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces roseolus	FRENDA	100041667	1713
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces roseolus DH	FRENDA	100041667	1714
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces sp.	FRENDA	29499784; 28058278	1715
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces sviceus	FRENDA	24419391	1716
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces thermocyaneoviolaceus	AMENDA reliability +	19838860	1717
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces thermolilacinus	FRENDA	27447091; 26257335	1718
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces thermovulgaris	AMENDA reliability +	17215123	1719
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces turgidiscabies	FRENDA	29180367	1720
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Streptomyces venezuelae	FRENDA	23225731	1721
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Suidae	FRENDA	26616977; 23365392; 27618962	1722
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfolobus	FRENDA	22209489	1723
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfolobus	AMENDA reliability +	16547025	1724
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfolobus acidocaldarius	AMENDA reliability +	29574614	1725
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfolobus acidocaldarius	FRENDA	26104674	1726
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfurisphaera tokodaii	FRENDA	16547025	1727
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sulfurisphaera tokodaii	AMENDA reliability +	22154063	1728
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sus scrofa	AMENDA reliability +	20385861; 17292397	1729
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Sus scrofa	FRENDA	26663202; 25381911; 23365392; 27618962; 11159920; 15618227; 21177247; 20070105	1730
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Symbiobacterium thermophilum	FRENDA	27578229	1731
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Synechocystis sp.	FRENDA	27621728	1732
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces aculeatus	FRENDA	23504080	1733
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces amestolkiae	AMENDA reliability +	28490053; 26150469	1734
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces cellulolyticus	FRENDA	29176588; 27410423	1735
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces cellulolyticus	AMENDA reliability +++	26000036	1736
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces cellulolyticus	AMENDA reliability +	23700177; 25138599	1737
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces funiculosus	AMENDA reliability +	15450181; 16473771	1738
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces funiculosus	FRENDA	25626525; 29567941; 18384043; 21094645; 15181003; 100054237	1739
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces leycettanus	AMENDA reliability +	26087712	1740
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces minioluteus	FRENDA	12962629; 18155243	1741
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces pinophilus	FRENDA	22036533; 19575195	1742
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces purpureogenus	FRENDA	20043150; 20582640; 21094645; 11193399	1743
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces purpureogenus	AMENDA reliability +	22568931; 22410744; 23597920	1744
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Talaromyces verruculosus	FRENDA	27856189	1745
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Tamarindus indica	FRENDA	23463247; 20044921; 16332739; 17922847; 20039037; 22941084	1746
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Taphrinomycotina	FRENDA	24699070	1747
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Taraxacum	FRENDA	25847760	1748
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Taraxacum officinale	FRENDA	27885764	1749
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Taxonomy	FRENDA	22112614; 26507654; 26109134	1750
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Tenebrio molitor	FRENDA	19840850	1751
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Termitidae	FRENDA	20668243	1752
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Termitoidae	AMENDA reliability +	24216471	1753
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Termitoidae	FRENDA	21324659; 25173929; 12530528; 22056456; 22243654; 22522682; 24719302; 25246537; 27790186; 22487213; 23354496; 23917163; 24570006	1754
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Termitomyces	AMENDA reliability +	25246537	1755
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Terrabacter ginsenosidimutans	FRENDA	20622122	1756
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Terrimonas rubra	FRENDA	28611745	1757
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Testudines	FRENDA	25841058	1758
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Tetragonolobus	FRENDA	25659626	1759
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thalassomonas	FRENDA	29353307	1760
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoactinomyces vulgaris R-47	AMENDA reliability +	24318109	1761
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoactinospora rubra	FRENDA	28611745; 27866295	1762
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter	FRENDA	20383018	1763
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter	AMENDA reliability +	25500577	1764
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter brockii	FRENDA	20713411; 27743043	1765
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter ethanolicus JW 200	AMENDA reliability +	24933681	1766
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter pseudethanolicus	AMENDA reliability +	26494689	1767
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacter sp.	AMENDA reliability +	20383018	1768
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium aotearoense	FRENDA	25957152	1769
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium aotearoense SCUT27	FRENDA	26132889	1770
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium saccharolyticum	AMENDA reliability +++	14659747	1771
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium saccharolyticum	FRENDA	21380775; 100049984; 23023741	1772
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium saccharolyticum JW/SL-YS485	FRENDA	22869121	1773
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium saccharolyticum NTOU1	FRENDA	21380775; 100049984	1774
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium thermosaccharolyticum	FRENDA	19919544; 24599311	1775
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoanaerobacterium xylanolyticum	AMENDA reliability +++	25615966	1776
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoascus	FRENDA	23908022	1777
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoascus aurantiacus	AMENDA reliability +++	12123813	1778
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoascus aurantiacus	FRENDA	16292533; 21821740; 17021873; 12882162; 12830328; 12147244	1779
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoascus aurantiacus	AMENDA reliability +	22839529; 11115405; 22484439; 11115405; 22484439; 12147262	1780
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoascus aurantiacus IFO 9748	FRENDA	12830328	1781
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobacillus xylanilyticus	AMENDA reliability +	24688637	1782
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobaculum terrenum	FRENDA	28809106	1783
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobifida fusca	AMENDA reliability +	12581217; 22270362; 25837503; 17724729; 19838860; 24085303; 25617066; 100009497	1784
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobifida fusca	FRENDA	26257335; 12220178; 20136145; 24264519; 10666621	1785
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobifida fusca Cel9A	AMENDA reliability +	12406778	1786
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobifida fusca YX	FRENDA	25435500	1787
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobifida halotolerans	AMENDA reliability +	25479702	1788
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermobispora bispora	FRENDA	27555310	1789
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoclostridium stercorarium	AMENDA reliability +	10632887; 21559826; 16717424; 12634060	1790
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoclostridium stercorarium	FRENDA	15914908; 21689368	1791
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoclostridium stercorarium subsp. leptospartum	FRENDA	24532065	1792
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcales	FRENDA	16885460	1793
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus	FRENDA	12092816; 24835094; 26191525; 27199905	1794
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus hydrothermalis	AMENDA reliability +	15233783	1795
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus kodakarensis KOD1	FRENDA	16885460	1796
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus kodakarensis KOD1	AMENDA reliability +++	21104698	1797
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus kodakarensis KOD1	AMENDA reliability +	23789737	1798
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus litoralis	FRENDA	15233783	1799
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermococcus sp.	FRENDA	27199905	1800
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermomyces	AMENDA reliability +	18680769	1801
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermomyces	FRENDA	22897832; 25223615	1802
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermomyces lanuginosus	AMENDA reliability +	15063191	1803
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermomyces lanuginosus	FRENDA	22897832; 10769193; 15541293; 18680769; 25223615; 28917931	1804
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermomyces lanuginosus SSBP	FRENDA	25223615	1805
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		thermophilic anaerobic bacterium	FRENDA	10632887; 24466756	1806
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoplasma	FRENDA	29574614	1807
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoplasma acidophilum	FRENDA	25979886	1808
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoplasma volcanium	FRENDA	25979886	1809
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermoplasma volcanium GSS1	FRENDA	17468058	1810
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermopolyspora	FRENDA	25129234	1811
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermosipho	FRENDA	100010837	1812
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermosipho africanus	AMENDA reliability +	100010837	1813
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermothelomyces thermophila	AMENDA reliability +	22342036; 26234435; 27193267; 23615741	1814
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermothelomyces thermophila	FRENDA	22728192; 27856189; 26173497; 28515785	1815
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga	FRENDA	25474868; 25508647; 19914575	1816
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima	AMENDA reliability ++	15659099	1817
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima		24128552	1818
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima	AMENDA reliability +++	22313787	1819
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima	AMENDA reliability +	12588867; 24933681; 25486100; 29108954; 26267297; 15581376; 16511275; 16411890; 15522299; 16401086; 17676871; 23627611; 28859813; 12062450; 23025815	1820
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima	FRENDA	11545590; 12475972; 21084405; 27773606; 100080279; 26005928; 25227262; 26582607; 16517673; 15670594; 17323919; 19914575; 20681989; 21827767; 22569255; 23221536; 16550304; 19883701; 16233670; 24340303	1821
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima MSB8	FRENDA	12475972; 100080279; 16517673; 16247799	1822
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga maritima MSB8	AMENDA reliability +	23221536; 19883701	1823
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga neapolitana	AMENDA reliability +	23593237; 23524680; 27496759; 20138890	1824
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga neapolitana	FRENDA	22093829; 26187666; 19834705; 19914575; 23519419; 20662765	1825
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga petrophila	FRENDA	25723179; 19724128; 20872163	1826
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga petrophila RKU-1	AMENDA reliability +	20872163	1827
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermotoga sp.	FRENDA	19914575	1828
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermus	FRENDA	23894306; 28892642; 27695995	1829
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermus	AMENDA reliability +	26090361	1830
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermus antranikianii	AMENDA reliability +	26090361	1831
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermus brockianus	AMENDA reliability +	26090361	1832
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Thermus thermophilus	AMENDA reliability +	11294503; 22125273; 24287187; 21097495	1833
