synonyms	ec_number	recommended_name
alpha-D-galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
UDP-galactose beta galactosyl alpha1,3-galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha-1,3galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha1,3GalT	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha3Gal-T	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha1,3-GalT	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
UDP-galactose beta-galactosyl alpha-1,3-galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
WciN	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
isoform	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
isoform	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
isoform	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
one, three-galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha3-galactosyltransferase	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
alpha3GalT	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase
acetylgalactosaminyltransferase, uridinediphosphoacetylgalactosamine-globoside alpha-	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
uridine diphosphoacetylgalactosamine-globosidealpha-acetylgalactosaminyltransferase	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
globoside acetylgalactosaminyltransferase	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
GT6m5	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
GT6m6	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
Forssman synthetase	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
FS	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
GT6m7	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
Forssman synthase	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
glycosyltransferase 6 (GT6) family member	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
Forssmann glycolipid synthetase	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
member of blood group ABO family	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
Forss-S	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
GBGT1	2.4.1.88	globoside alpha-N-acetylgalactosaminyltransferase
sucrose 1-fructosyltransferase	2.4.1.9	inulosucrase
fructosyltransferase, sucrose 1-	2.4.1.9	inulosucrase
fructosyltransferase	2.4.1.9	inulosucrase
FTase	2.4.1.9	inulosucrase
Ffase	2.4.1.9	inulosucrase
GH68 fructansucrase	2.4.1.9	inulosucrase
InuJ	2.4.1.9	inulosucrase
IslA	2.4.1.9	inulosucrase
IS	2.4.1.9	inulosucrase
FTF	2.4.1.9	inulosucrase
enzyme belongs to the family 68 of glucosidehydrolases	2.4.1.9	inulosucrase
galactosyltransferase, uridine diphosphogalactose-acetylglucosamine	2.4.1.90	N-acetyllactosamine synthase
acetyllactosamine synthetase	2.4.1.90	N-acetyllactosamine synthase
lactosamine synthase	2.4.1.90	N-acetyllactosamine synthase
lactosamine synthetase	2.4.1.90	N-acetyllactosamine synthase
lactose synthetase A protein	2.4.1.90	N-acetyllactosamine synthase
N-acetyllactosamine synthetase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose N-acetylglucosamine beta-4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose-acetylglucosamine galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose-N-acetylglucosamine beta-1,4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose-N-acetylglucosamine galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
uridine diphosphogalactose-acetylglucosamine galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDP-Gal:N-acetylglucosamine beta1-4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta1,4-GT	2.4.1.90	N-acetyllactosamine synthase
NAL synthetase	2.4.1.90	N-acetyllactosamine synthase
UDP-beta-1,4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
Gal-T	2.4.1.90	N-acetyllactosamine synthase
GalTase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose:N-acetylglucosaminide beta1-4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDPgalactose:N-acetylglucosaminyl(beta1-4)galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta-N-acetylglucosaminide beta1-4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDPgalactose-N-acetylglucosamine beta-D-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
EC 2.4.1.98	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase-1	2.4.1.90	N-acetyllactosamine synthase
GalT1	2.4.1.90	N-acetyllactosamine synthase
betaGALT1	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase-7	2.4.1.90	N-acetyllactosamine synthase
beta4Gal-T7	2.4.1.90	N-acetyllactosamine synthase
cf. EC 2.4.1.38	2.4.1.90	N-acetyllactosamine synthase
NmLgtB	2.4.1.90	N-acetyllactosamine synthase
beta1-4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta1-4GalT	2.4.1.90	N-acetyllactosamine synthase
beta4Gal-T	2.4.1.90	N-acetyllactosamine synthase
Hp1-4GalT	2.4.1.90	N-acetyllactosamine synthase
GalTase-I	2.4.1.90	N-acetyllactosamine synthase
beta(1,4)-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta(1,4)-GT	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-galactosyltransferase III	2.4.1.90	N-acetyllactosamine synthase
B4GALT3	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose/N-acetylglucosamine beta1,4 galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
UDP-galactose: N-acetylglucosamine beta 1-4 galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta 1,4GalT II	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase II	2.4.1.90	N-acetyllactosamine synthase
beta1,4GalT II	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase I	2.4.1.90	N-acetyllactosamine synthase
beta4GalT1	2.4.1.90	N-acetyllactosamine synthase
beta4Gal-T1	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase-I	2.4.1.90	N-acetyllactosamine synthase
GTase	2.4.1.90	N-acetyllactosamine synthase
beta 1,4 galactosyltransferase I	2.4.1.90	N-acetyllactosamine synthase
beta 1,4GTI	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-galactosyltransferase IV	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-GT-IV	2.4.1.90	N-acetyllactosamine synthase
beta 1,4-galactosyltransferase 1	2.4.1.90	N-acetyllactosamine synthase
B4GALT1	2.4.1.90	N-acetyllactosamine synthase
beta1,4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
GALT	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-galactosyltransferase-1	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta4GalT	2.4.1.90	N-acetyllactosamine synthase
beta1,4-Gal-transferase T1	2.4.1.90	N-acetyllactosamine synthase
beta-1,4-GalT	2.4.1.90	N-acetyllactosamine synthase
beta(1-4)galactosyltransferase	2.4.1.90	N-acetyllactosamine synthase
beta[1-4]GalT	2.4.1.90	N-acetyllactosamine synthase
glucosyltransferase, uridine diphosphoglucose-flavonol 3-O-	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP-glucose:flavonol 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
UDPG:flavonoid-3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
GTI	2.4.1.91	flavonol 3-O-glucosyltransferase
GT-I	2.4.1.91	flavonol 3-O-glucosyltransferase
UDPglucose:flavonol O3-D-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
2,4,5-trichlorophenol detoxifying O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
F3GT	2.4.1.91	flavonol 3-O-glucosyltransferase
FaGT6	2.4.1.91	flavonol 3-O-glucosyltransferase
FaGT7	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP glucose-flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
UDPglucose:flavonoid 3-O-glycosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
GT1	2.4.1.91	flavonol 3-O-glucosyltransferase
DicGT1	2.4.1.91	flavonol 3-O-glucosyltransferase
UFGT	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP-glucose: flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
the enzyme belongs to the UGT superfamily	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP flavonoid/triterpene GT	2.4.1.91	flavonol 3-O-glucosyltransferase
UGT71G1	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP glucose: flavonoid-3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
UFGT3	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP glucose:flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
flavonol 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
flavonol 3-O-GT	2.4.1.91	flavonol 3-O-glucosyltransferase
uridine 5'-diphosphate-glucose:flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP-glucose:flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
3GT	2.4.1.91	flavonol 3-O-glucosyltransferase
VL3GT	2.4.1.91	flavonol 3-O-glucosyltransferase
UGT78K1	2.4.1.91	flavonol 3-O-glucosyltransferase
flavonoid-3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
uridine diphosphat-glucose:flavonoid 3-O-glycosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP-glucose:flavonoid 3-O-glycosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
3GlcT	2.4.1.91	flavonol 3-O-glucosyltransferase
flavonoid 3-O-glycosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
gene name	2.4.1.91	flavonol 3-O-glucosyltransferase
gene name	2.4.1.91	flavonol 3-O-glucosyltransferase
UDP-glucose: flavonoid 3-O-glucosyltransferase gene	2.4.1.91	flavonol 3-O-glucosyltransferase
RUGT-10	2.4.1.91	flavonol 3-O-glucosyltransferase
UGT706C1	2.4.1.91	flavonol 3-O-glucosyltransferase
UGT707A3	2.4.1.91	flavonol 3-O-glucosyltransferase
flavonoid 3-O-glucosyltransferase	2.4.1.91	flavonol 3-O-glucosyltransferase
acetylgalactosaminyltransferase, uridinediphosphoacetylgalactosamine-ganglioside GM3	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
ganglioside GM2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
ganglioside GM3 acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
UDPacetylgalactosamine-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
UDP-N-acetylgalactosamine GM3 N-acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
uridinediphosphoacetylgalactosamine-acetylneuraminylgalactosylglucosylceramide	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
uridine diphosphoacetylgalactosamine-hematosideacetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM2/GD2-synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
uridine diphosphoacetylgalactosamine-ganglioside GM3acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
UDP-N-acetylgalactosaminyltransferase I	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GalNAcT	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
betaGalNAc-T4	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GA2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
UDP-2-acetamido-2-deoxy-D-galactose:(N-acetylneuraminyl)-D-galactosyl-Dglucosyl-N-acylsphingosine acetamidodeoxygalactosyl-transferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta4GalNAcT	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta4GalNAcTA	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta 1,4-N-acetylgalactosaminyltransferase-A	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta1,4-N-acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta4GalNAc-T1	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
N-acetylgalactosaminyltransferase I	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM3S	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GA2/GM2/GD2/GT2-synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM2S	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
gene name	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM3 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GD2/GM2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
ST3Gal V	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta4GalNAcT-II	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
Sda beta-1,4-N-acetylgalactosaminyltransferase II	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta-1,4-N-acetylgalactosyltransferase II	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GALGT	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta-1,4-N-acetylgalactosaminyl-transferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GD2 synthetase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta-(1-4)-N-acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
CgtA	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta-(1->4)-N-acetylgalactosaminyltransferase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
CJL-30	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
UniProt	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
beta-1,4-N-acetyl-galactosaminyltransferase 1	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GD2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
GM2/GD2 synthase	2.4.1.92	(N-acetylneuraminyl)-galactosylglucosylceramide
acetylglucosaminyltransferase, uridinediphosphoacetylglucosamine-protein	2.4.1.94	protein N-acetylglucosaminyltransferase
uridine diphosphoacetylglucosamine-proteinacetylglucosaminyltransferase	2.4.1.94	protein N-acetylglucosaminyltransferase
uridine diphospho-N-acetylglucosamine:polypeptidebeta-N-acetylglucosaminyltransferase	2.4.1.94	protein N-acetylglucosaminyltransferase
O-GlcNAc transferase	2.4.1.94	protein N-acetylglucosaminyltransferase
sugar transferase	2.4.1.94	protein N-acetylglucosaminyltransferase
isofloridoside-phosphate synthase	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
UDP-Gal:sn-glycero-3-phosphoric acid 1-alpha-galactosyl-transferase	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
UDPgalactose:sn-glycerol-3-phosphate alpha-D-galactosyltransferase	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
galactosyltransferse, uridine diphosphogalactose-glycerol phosphate	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
galactosyltransferase, glycerol 3-phosphate 1alpha-	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
JFP-synthase	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
isofloridoside phosphate synthase/phosphatase fusion protein	2.4.1.96	sn-glycerol-3-phosphate 1-galactosyltransferase
laminarin phosphorylase	2.4.1.97	1,3-beta-D-glucan phosphorylase
phosphorylase, 1,3-beta-glucan	2.4.1.97	1,3-beta-D-glucan phosphorylase
1,3-beta-D-glucan:orthophosphate glucosyltransferase	2.4.1.97	1,3-beta-D-glucan phosphorylase
laminarin phosphoryltransferase	2.4.1.97	1,3-beta-D-glucan phosphorylase
beta-(1-3)glucan phosphorylase	2.4.1.97	1,3-beta-D-glucan phosphorylase
Bgp	2.4.1.97	1,3-beta-D-glucan phosphorylase
OdBGP	2.4.1.97	1,3-beta-D-glucan phosphorylase
SST	2.4.1.99	sucrose:sucrose fructosyltransferase
fructosyltransferase, sucrose 1F-	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose 1F-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose 1F-beta-D-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
fructosyl-transferase	2.4.1.99	sucrose:sucrose fructosyltransferase
FTA	2.4.1.99	sucrose:sucrose fructosyltransferase
fructooligosaccharide-producing extracellular enzyme	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose 1-D-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
1-SST	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose1-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
1-sucrose:sucrose fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
6-SST	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose 6-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
FT1 shows invertase, sucrose:fructan6-fructosyltransferase, and sucrose:sucrose 1-fructosyltransferaseactivities	2.4.1.99	sucrose:sucrose fructosyltransferase
FST-1	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose:sucrose-1-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
Suc:Suc 1-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
6G-FFT2	2.4.1.99	sucrose:sucrose fructosyltransferase
sucrose-sucrose 1-fructosyltransferase	2.4.1.99	sucrose:sucrose fructosyltransferase
inosine phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
PUNPI	2.4.2.1	purine-nucleoside phosphorylase
PUNPII	2.4.2.1	purine-nucleoside phosphorylase
PUNP	2.4.2.1	purine-nucleoside phosphorylase
Pu-NPase	2.4.2.1	purine-nucleoside phosphorylase
phosphorylase, purine nucleoside	2.4.2.1	purine-nucleoside phosphorylase
inosine-guanosine phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
nucleotide phosphatase (2.4.2.1)	2.4.2.1	purine-nucleoside phosphorylase
purine deoxynucleoside phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
purine deoxyribonucleoside phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
purine ribonucleoside phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
adenosine phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
purine nucleoside phosphorylase DeoD	2.4.2.1	purine-nucleoside phosphorylase
AgPNP	2.4.2.1	purine-nucleoside phosphorylase
HsPNP	2.4.2.1	purine-nucleoside phosphorylase
hPNP	2.4.2.1	purine-nucleoside phosphorylase
bovPNP	2.4.2.1	purine-nucleoside phosphorylase
cytokinin riboside phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
CKP1	2.4.2.1	purine-nucleoside phosphorylase
PfPNP	2.4.2.1	purine-nucleoside phosphorylase
TvPNP	2.4.2.1	purine-nucleoside phosphorylase
adenine nucleoside phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
ANP	2.4.2.1	purine-nucleoside phosphorylase
flB	2.4.2.1	purine-nucleoside phosphorylase
PiPNP	2.4.2.1	purine-nucleoside phosphorylase
HsPNO	2.4.2.1	purine-nucleoside phosphorylase
bPNO	2.4.2.1	purine-nucleoside phosphorylase
TgPNP	2.4.2.1	purine-nucleoside phosphorylase
PNP	2.4.2.1	purine-nucleoside phosphorylase
purine nucleosidephosphorylase	2.4.2.1	purine-nucleoside phosphorylase
gene name	2.4.2.1	purine-nucleoside phosphorylase
PNPase	2.4.2.1	purine-nucleoside phosphorylase
purine nucleoside phosphorylase II	2.4.2.1	purine-nucleoside phosphorylase
PNP-II	2.4.2.1	purine-nucleoside phosphorylase
EcPNP	2.4.2.1	purine-nucleoside phosphorylase
gene name	2.4.2.1	purine-nucleoside phosphorylase
5'-deoxy-5'-methylthioadenosine phosphorylase II	2.4.2.1	purine-nucleoside phosphorylase
locus name	2.4.2.1	purine-nucleoside phosphorylase
MTAPII	2.4.2.1	purine-nucleoside phosphorylase
5'-methythioadenosine phosphorylase	2.4.2.1	purine-nucleoside phosphorylase
ApMTAP	2.4.2.1	purine-nucleoside phosphorylase
apPNP	2.4.2.1	purine-nucleoside phosphorylase
orotate phosphoribosyl pyrophosphate transferase	2.4.2.10	orotate phosphoribosyltransferase
orotic acid phosphoribosyltransferase	2.4.2.10	orotate phosphoribosyltransferase
orotidine 5'-phosphate pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidine monophosphate pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidine phosphoribosyltransferase	2.4.2.10	orotate phosphoribosyltransferase
orotidine-5'-phosphate pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidylate phosphoribosyltransferase	2.4.2.10	orotate phosphoribosyltransferase
orotidylate pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidylic acid phosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidylic acid pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidylic phosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotidylic pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
phosphoribosyltransferase, orotate	2.4.2.10	orotate phosphoribosyltransferase
orotate PRTase	2.4.2.10	orotate phosphoribosyltransferase
OPRT	2.4.2.10	orotate phosphoribosyltransferase
ura5	2.4.2.10	orotate phosphoribosyltransferase
enzyme from mammals is a bifunctionalpolypeptide, it also catalyzes the reaction listed as EC 4.1.1.23	2.4.2.10	orotate phosphoribosyltransferase
Pyr5	2.4.2.10	orotate phosphoribosyltransferase
orotidine 5'-monophosphate pyrophosphorylase	2.4.2.10	orotate phosphoribosyltransferase
orotate phosphoribosyl transferase	2.4.2.10	orotate phosphoribosyltransferase
orotate phosphoribosyltransferase	2.4.2.10	orotate phosphoribosyltransferase
OMP synthase	2.4.2.10	orotate phosphoribosyltransferase
type I phosphoribosyltransferase	2.4.2.10	orotate phosphoribosyltransferase
OPRTase	2.4.2.10	orotate phosphoribosyltransferase
NMN pyrophosphorylase	2.4.2.12	nicotinamide phosphoribosyltransferase
phosphoribosyltransferase, nicotinamide	2.4.2.12	nicotinamide phosphoribosyltransferase
nicotinamide mononucleotide pyrophosphorylase	2.4.2.12	nicotinamide phosphoribosyltransferase
nicotinamide mononucleotide synthetase	2.4.2.12	nicotinamide phosphoribosyltransferase
NMN synthetase	2.4.2.12	nicotinamide phosphoribosyltransferase
NAmPRTase	2.4.2.12	nicotinamide phosphoribosyltransferase
NMPRTase	2.4.2.12	nicotinamide phosphoribosyltransferase
nicotinamide phosphoribosyltransferase	2.4.2.12	nicotinamide phosphoribosyltransferase
Visfatin	2.4.2.12	nicotinamide phosphoribosyltransferase
PBEF	2.4.2.12	nicotinamide phosphoribosyltransferase
Nampt	2.4.2.12	nicotinamide phosphoribosyltransferase
Nampt/PBEF/Visfatin	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B-cell colony enhancing factor	2.4.2.12	nicotinamide phosphoribosyltransferase
eNAMPT	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B cell colony-enhancing factor	2.4.2.12	nicotinamide phosphoribosyltransferase
NAPRT	2.4.2.12	nicotinamide phosphoribosyltransferase
does notcatalyze nicotinamide mononucleotide formation in blood plasma	2.4.2.12	nicotinamide phosphoribosyltransferase
nicotinamide phosphoribosyl transferase	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B cell colony enhancing factor(PBEF)	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B cell colony-enhancing factor (PBEF)	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B cell colony enhancing factor	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B-cell colony-enhancing factor	2.4.2.12	nicotinamide phosphoribosyltransferase
isoform	2.4.2.12	nicotinamide phosphoribosyltransferase
isoform	2.4.2.12	nicotinamide phosphoribosyltransferase
pre-B cell colony-enhancing factor 1	2.4.2.12	nicotinamide phosphoribosyltransferase
Nampt/visfatin	2.4.2.12	nicotinamide phosphoribosyltransferase
phosphoribosyldiphosphate 5-amidotransferase	2.4.2.14	amidophosphoribosyltransferase
amidotransferase, phosphoribosyl pyrophosphate	2.4.2.14	amidophosphoribosyltransferase
alpha-5-phosphoribosyl-1-pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
5'-phosphoribosylpyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
5-phosphoribosyl-1-pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
5-phosphoribosylpyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
5-phosphororibosyl-1-pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
glutamine ribosylpyrophosphate 5-phosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
phosphoribose pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
phosphoribosyl pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
phosphoribosylpyrophosphate glutamyl amidotransferase	2.4.2.14	amidophosphoribosyltransferase
PurF	2.4.2.14	amidophosphoribosyltransferase
ADE4	2.4.2.14	amidophosphoribosyltransferase
Gln phosphoribosylpyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
GPRAT	2.4.2.14	amidophosphoribosyltransferase
AtGPRT	2.4.2.14	amidophosphoribosyltransferase
glutamine phosphoribosylpyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
ATASE	2.4.2.14	amidophosphoribosyltransferase
glutamine phosphoribosyl pyrophosphate amidotransferase	2.4.2.14	amidophosphoribosyltransferase
PRAT	2.4.2.14	amidophosphoribosyltransferase
